"y","title","director","dist","date","country","genre","grade","type2","type3","time","main1","main2","main3","b_screen","b_play","b_count","month","first_count","actor","main1_to_m","main1_to_s","main2_to_m","main2_to_s","main3_to_m","main3_to_s","dist_factor2","dist_factor1","dir_to_m","dir_to_s"
654212,"엔더스 게임","개빈 후드","롯데쇼핑㈜롯데엔터테인먼트",2013-12-31,"미국","SF","12세이상관람가","상업영화","일반영화","113분 36초","해리슨 포드","아사 버터필드","헤일리 스테인펠드",176,609,40746,12,125787,"해리슨 포드,아사 버터필드,헤일리 스테인펠드",941520.6,0.22184355728196,865184.25,0.152056580714521,260401.75,-0.400837841875724,0,1,654212,-0.0285681339942742
645191,"리오","카를로스 살다나","이십세기폭스코리아(주)",2011-07-27,"미국","애니메이션","전체관람가","상업영화","일반영화","96분 0초","송중기","박보영",NA,12,293,10518,7,28871,"송중기,박보영,NA",645191,-0.049062070920573,645191,-0.049062070920573,675947.767648589,-0.0209441189464194,1,0,646795,-0.0344104995342343
641099,"머니볼","베넷 밀러","한국소니픽쳐스릴리징브에나비스타영화㈜",2011-11-17,"미국","드라마","12세이상관람가","상업영화","일반영화","132분 0초","조나 힐","브래드 피트",NA,27,35,6890,11,35378,"조나 힐,브래드 피트,NA",613090.5,-0.0784084680341769,1259943.57142857,0.512947028244612,510399.89769324,-0.17228860059066,1,0,332591,-0.281908763268575
636631,"스노우 화이트 앤 더 헌츠맨","루퍼트 샌더스","유니버설픽쳐스인터내셔널 코리아(유)",2012-05-30,"미국","액션","12세이상관람가","상업영화","일반영화","127분 0초","샤를리즈 테론","크리스틴 스튜어트","크리스 헴스워스",285,1815,118328,5,30024,"샤를리즈 테론,크리스틴 스튜어트,크리스 헴스워스",1090770.55555556,0.358288424649168,745922,0.0430265858807365,2832515.4,1.95059807327268,0,0,700351.5,0.00777591681211474
629322,"컨택트","드니 빌뇌브","유니버설픽쳐스인터내셔널 코리아(유)",2017-02-02,"미국","SF","12세이상관람가","상업영화","일반영화","116분 22초","에이미 아담스","제레미 레너","포레스트 휘테커",18,28,4830,2,54584,"에이미 아담스,제레미 레너,포레스트 휘테커",639766.222222222,-0.0540214230465436,1972673.25,1.16452716506517,227579,-0.430844522639592,0,0,322215.25,-0.290081734045337
627102,"설리: 허드슨강의 기적","클린트 이스트우드","워너브러더스 코리아(주)",2016-09-28,"미국","드라마","12세이상관람가","상업영화","일반영화","95분 41초","톰 행크스","아론 에크하트","로라 린니",343,1705,45109,9,33583,"톰 행크스,아론 에크하트,로라 린니",335953.142857143,-0.331768476062992,268707,-0.393245151275024,431154.5,-0.244735039435266,1,0,485934,-0.16112059298489
622286,"아더 크리스마스","베리 쿡","한국소니픽쳐스릴리징브에나비스타영화㈜",2011-11-25,"미국","애니메이션","전체관람가","상업영화","일반영화","97분 0초","빌 나이히","휴 로리","짐 브로드벤트",20,41,7160,11,12039,"빌 나이히,휴 로리,짐 브로드벤트",622286,-0.0700019075551145,444015,-0.232977922253929,319854.5,-0.346485915550719,1,0,622286,-0.0537162211223266
616943,"인 타임","앤드류 니콜","이십세기폭스코리아(주)",2011-10-27,"미국","SF","12세이상관람가","상업영화","일반영화","109분 0초","아만다 사이프리드","킬리언 머피","저스틴 팀버레이크",2,2,250,10,36097,"아만다 사이프리드,킬리언 머피,저스틴 팀버레이크",222016.777777778,-0.435929526990535,713349,0.0132482275006047,240102.142857143,-0.419395818619527,1,0,329825.5,-0.284087145620033
612328,"잭 리처: 네버 고 백","에드워드 즈윅","롯데쇼핑㈜롯데엔터테인먼트",2016-11-30,"미국","액션","15세이상관람가","상업영화","일반영화","118분 0초","톰 크루즈","코비 스멀더스","로버트 네퍼",19,35,4725,11,111255,"톰 크루즈,코비 스멀더스,로버트 네퍼",2832225,1.95033258850696,326029.5,-0.34084070746435,317895,-0.348277297776669,0,1,386617.666666667,-0.239351996978668
606531,"헝거게임: 판엠의 불꽃","게리 로스","롯데쇼핑㈜롯데엔터테인먼트",2012-04-05,"미국","액션","15세이상관람가","상업영화","일반영화","142분 0초","제니퍼 로렌스","조쉬 허처슨","리암 헴스워스",14,22,4577,4,39051,"제니퍼 로렌스,조쉬 허처슨,리암 헴스워스",575866,-0.112439245104794,919447.833333333,0.201664551472209,978837.2,0.25595853251691,0,1,929134,0.187987726727972
599963,"다이노소어 어드벤처 3D","베리 쿡,닐 나이팅게일","이십세기폭스코리아(주)",2013-12-19,"미국","액션","전체관람가","상업영화","일반영화","87분 25초","배한성","이광수",NA,2,5,825,12,11259,"배한성,이광수,NA",599963,-0.0904096776137422,599963,-0.0904096776137422,651272.913586423,-0.0435019627815172,1,0,599963,-0.0713000320901746
598373,"콜롬비아나","올리비에 메가턴","(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트",2011-08-31,"미국","액션","15세이상관람가","상업영화","일반영화","105분 0초","칼럼 블루","조 샐다나",NA,188,635,41715,8,28186,"칼럼 블루,조 샐다나,NA",598373,-0.0918632615582487,1240682.16666667,0.495338179998986,650435.174050233,-0.0442678273975448,0,1,598373,-0.07255247394113
591841,"맨 온 렛지","애스게르 레스","롯데쇼핑㈜롯데엔터테인먼트",2012-02-22,"미국","범죄","15세이상관람가","상업영화","일반영화","102분 0초","샘 워싱턴","엘리자베스 뱅크스",NA,26,49,8889,2,28012,"샘 워싱턴,엘리자베스 뱅크스,NA",434531.5,-0.241647773409732,220448,-0.437363709500143,646993.592509106,-0.0474141341094268,0,1,591841,-0.0776977256206526
585082,"더 울프 오브 월스트리트","마틴 스콜세지","주식회사 우리네트웍스",2014-01-09,"미국","범죄","청소년관람불가","상업영화","일반영화","179분 18초","레오나르도 디카프리오","매튜 매커너히","조나 힐",6,7,1464,1,38282,"레오나르도 디카프리오,매튜 매커너히,조나 힐",1074382.5,0.343306402990529,1462347.11111111,0.697985100945127,613090.5,-0.0784084680341769,0,0,246784,-0.349498875158471
582126,"다크 섀도우","팀 버튼","워너브러더스 코리아(주)",2012-05-10,"미국","드라마","15세이상관람가","상업영화","일반영화","112분 0초","조니 뎁","미쉘 파이퍼","에바 그린",6,7,2097,5,57275,"조니 뎁,미쉘 파이퍼,에바 그린",922074,0.204065402857281,299832.5,-0.364790102806637,1243992.75,0.498364727659542,1,0,857365.5,0.13145573114288
576150,"백설공주","타셈 싱","롯데쇼핑㈜롯데엔터테인먼트",2012-05-03,"미국","판타지","전체관람가","상업영화","일반영화","108분 0초","줄리아 로버츠","릴리 콜린스","아미 해머",19,198,10807,5,26499,"줄리아 로버츠,릴리 콜린스,아미 해머",181501.166666667,-0.472969050143352,329778.75,-0.337413129097091,390036,-0.282325725864316,0,1,675229.333333333,-0.012012795716194
573657,"채피","닐 블롬캠프","유니버설픽쳐스인터내셔널 코리아(유)",2015-03-12,"미국","액션","15세이상관람가","상업영화","일반영화","120분 10초","휴 잭맨","샬토 코플리","시고니 위버",2,3,1003,3,45334,"휴 잭맨,샬토 코플리,시고니 위버",1871756.72727273,1.07226890269298,609254,-0.0819158106776355,582517,-0.106358876038811,0,0,890694.5,0.157708960357027
571074,"섀도우 헌터스: 뼈의 도시","해럴드 즈워트","롯데쇼핑㈜롯데엔터테인먼트",2013-09-12,"미국","판타지","15세이상관람가","상업영화","일반영화","129분 49초","릴리 콜린스","제이미 캠벨 바우어","케빈 지거스",2,3,978,9,34177,"릴리 콜린스,제이미 캠벨 바우어,케빈 지거스",329778.75,-0.337413129097091,571074,-0.116820109420565,571074,-0.116820109420565,0,1,571074,-0.0940558765129743
570010,"루퍼","라이언 존슨","(주)에스비에스콘텐츠허브",2012-10-11,"미국","SF","청소년관람불가","상업영화","일반영화","119분 0초","조셉 고든 레빗","브루스 윌리스","에밀리 블런트",45,64,13855,10,33094,"조셉 고든 레빗,브루스 윌리스,에밀리 블런트",195952.833333333,-0.45975728244648,1062360.71428571,0.33231604154488,943898.285714286,0.224017246451374,0,0,764794,0.0585372274914832
569500,"화이트 하우스 다운","롤랜드 에머리히","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)",2013-06-27,"미국","액션","15세이상관람가","상업영화","일반영화","131분 33초","채닝 테이텀","제이미 폭스","매기 질렌할",5,7,2422,6,60803,"채닝 테이텀,제이미 폭스,매기 질렌할",175468.285714286,-0.47848433246505,1254183.5,0.507681149409529,569500,-0.118259066105252,1,0,1035165,0.271508268802598
560620,"스텝 업: 올 인","트리시 시에","(주)나이너스엔터테인먼트",2014-09-03,"미국","드라마","12세이상관람가","상업영화","일반영화","111분 44초","라이언 구즈만","브리아나 에비건","애덤 G. 세바니",10,32,5654,9,32719,"라이언 구즈만,브리아나 에비건,애덤 G. 세바니",757245.5,0.0533785719157171,560620,-0.12637719530476,560620,-0.12637719530476,0,0,560620,-0.102290484758187
558433,"레지던트 이블 5 : 최후의 심판","폴 W.S. 앤더슨","한국소니픽쳐스릴리징브에나비스타영화㈜",2012-09-13,"미국","액션","청소년관람불가","상업영화","일반영화","95분 0초","밀라 요보비치","미셸 로드리게즈","리빙빙",1,2,411,9,57821,"밀라 요보비치,미셸 로드리게즈,리빙빙",356977.5,-0.312547930159578,558433,-0.128376558881261,558433,-0.128376558881261,1,0,899188.333333333,0.164399546735459
554535,"인시디어스4: 라스트 키","애덤 로비텔","소니픽쳐스엔터테인먼트코리아주식회사극장배급지점",2018-01-31,"미국","공포(호러)","15세이상관람가","상업영화","일반영화","103분 2초","스펜서 로크","린 샤예","조시 스튜어트",1,2,378,1,102994,"스펜서 로크,린 샤예,조시 스튜어트",554535,-0.131940125054648,472134,-0.207271427325892,554535,-0.131940125054648,1,0,554535,-0.107083634860743
553760,"아이스 에이지: 지구 대충돌","마이크 트메이어","이십세기폭스코리아(주)",2016-07-20,"미국","애니메이션","전체관람가","상업영화","일반영화","94분 27초","존 레귀자모","레이 로마노","제니퍼 로페즈",12,23,3824,7,14207,"존 레귀자모,레이 로마노,제니퍼 로페즈",758470.666666667,0.0544986238628939,1100915,0.367562513687144,457158,-0.220962542516414,1,0,553760,-0.107694101800674
551897,"메카닉: 리크루트","데니스 간젤","(주)제이앤씨미디어그룹",2016-08-31,"미국","액션","15세이상관람가","상업영화","일반영화","97분 43초","제이슨 스타뎀","제시카 알바","토미 리 존스",3,10,1681,8,95756,"제이슨 스타뎀,제시카 알바,토미 리 존스",568855.666666667,-0.118848118047544,224005,-0.434111886801646,1124915,0.389503403415544,0,0,551897,-0.109161585554341
540410,"툼레이더","로아 우타우","워너브러더스 코리아(주)",2018-03-08,"미국","액션","12세이상관람가","상업영화","일반영화","117분 39초","알리시아 비칸데르","크리스틴 스콧 토마스","월튼 고긴스",5,6,951,3,59418,"알리시아 비칸데르,크리스틴 스콧 토마스,월튼 고긴스",188643.2,-0.466439776568218,540410,-0.14485325286355,540410,-0.14485325286355,1,0,540410,-0.118209887153036
533790,"페르디난드","카를로스 살다나","이십세기폭스코리아(주)",2018-01-03,"미국","애니메이션","전체관람가","상업영화","일반영화","107분 58초","존 시나","케이트 맥키넌","데이빗 테넌트",6,9,1658,1,55644,"존 시나,케이트 맥키넌,데이빗 테넌트",533790,-0.150905281613634,533790,-0.150905281613634,533790,-0.150905281613634,1,0,646795,-0.0344104995342343
527077,"러브 & 드럭스","에드워드 즈윅","이십세기폭스코리아(주)",2011-01-13,"미국","멜로/로맨스","청소년관람불가","상업영화","일반영화","112분 0초","앤 해서웨이",NA,NA,6,15,245,1,34207,"앤 해서웨이,NA,NA",2949516.7,2.05756109916349,618981.815505116,-0.12820065103416,538865.479249981,-0.146265259507692,1,0,386617.666666667,-0.239351996978668
519584,"퍼시 잭슨과 괴물의 바다","쏘어 프류덴탈","이십세기폭스코리아(주)",2013-09-12,"미국","판타지","12세이상관람가","상업영화","일반영화","106분 0초","로건 레먼","알렉산드리아 다다리오","브랜든 T. 잭슨",8,9,2280,9,12304,"로건 레먼,알렉산드리아 다다리오,브랜든 T. 잭슨",788066.2,0.0815549710845541,1116827.5,0.382109780678943,519584,-0.163892459925369,1,0,519584,-0.13461451230272
518886,"얼라이드","로버트 저메키스","롯데쇼핑㈜롯데엔터테인먼트",2017-01-11,"미국","스릴러","15세이상관람가","상업영화","일반영화","123분 23초","브래드 피트","마리옹 꼬띠아르","리지 캐플란",7,17,3948,1,43776,"브래드 피트,마리옹 꼬띠아르,리지 캐플란",1259943.57142857,0.512947028244612,296535.333333333,-0.367804384900365,518886,-0.16453057413497,0,1,259211.333333333,-0.339709873672659
515522,"고스트버스터즈","폴 페이그","유니버설픽쳐스인터내셔널 코리아(유)",2016-08-25,"미국","액션","12세이상관람가","상업영화","일반영화","116분 28초","멜리사 맥카시","크리스 헴스워스","크리스틴 위그",5,8,994,8,32371,"멜리사 맥카시,크리스 헴스워스,크리스틴 위그",969913.333333333,0.247800300246732,2832515.4,1.95059807327268,998612.8,0.274037459971616,0,0,964064,0.215502062485125
514417,"퍼스트 어벤져","조 존스톤","씨제이이앤엠(주)",2011-07-28,"미국","액션","12세이상관람가","상업영화","일반영화","123분 0초","크리스 에반스","휴고 위빙","헤일리 앳웰",11,42,330,7,63024,"크리스 에반스,휴고 위빙,헤일리 앳웰",2203871,1.37588901249034,346009,-0.322575373867326,514417,-0.168616150643146,0,1,514417,-0.138684554468686
513202,"거울나라의 앨리스","제임스 보빈","월트디즈니컴퍼니코리아(주)",2016-09-07,"미국","어드벤처","12세이상관람가","상업영화","일반영화","112분 48초","조니 뎁","앤 해서웨이","미아 와시코브스카",6,10,2402,9,19058,"조니 뎁,앤 해서웨이,미아 와시코브스카",922074,0.204065402857281,2949516.7,2.05756109916349,312888.666666667,-0.352854106427097,1,0,513202,-0.139641609090643
501286,"그레이트 월","장예모","유니버설픽쳐스인터내셔널 코리아(유)",2017-02-15,"미국","판타지","12세이상관람가","상업영화","일반영화","103분 4초","맷 데이먼","페드로 파스칼","윌렘 데포",8,9,2098,2,46451,"맷 데이먼,페드로 파스칼,윌렘 데포",863874.166666667,0.150858897633201,501286,-0.180620559935796,467228.6,-0.21175596234563,0,0,501286,-0.149027833679313
498004,"노예 12년","스티브 맥퀸","판씨네마(주),(주)프레인글로벌",2014-02-27,"미국","드라마","15세이상관람가","상업영화","일반영화","133분 55초","치웨텔 에지오포","마이클 패스벤더","베네딕트 컴버배치",18,57,6099,2,21698,"치웨텔 에지오포,마이클 패스벤더,베네딕트 컴버배치",188964.333333333,-0.466146195274269,1205017.09090909,0.462733034400986,1676607.83333333,0.893863054253671,0,0,498004,-0.151613062707511
