"y","title","director","dist","date","country","genre","grade","type2","type3","time","main1","main2","main3","b_screen","b_play","b_count","month","actor","first_count","main1_to_m","main1_to_s","main2_to_m","main2_to_s","main3_to_m","main3_to_s","dist_factor1","dir_to_m","dir_to_s"
790158,"상의원","이원석","(주)쇼박스,(주)와우픽쳐스",2014-12-24,"한국","사극","15세이상관람가","상업영화","일반영화","127분 5초","한석규","고수","박신혜",77,206,18634,12,"한석규,고수,박신혜",108567,1811982,0.645428171312754,1419273.5,0.384647652705018,3424658.6,1.71633608416557,1,648707.5,-0.242714757779808
773996,"관능의 법칙","권칠인","롯데쇼핑㈜롯데엔터테인먼트",2014-02-13,"한국","드라마","청소년관람불가","상업영화","일반영화","108분 38초","엄정화","문소리","조민수",22,103,21016,2,"엄정화,문소리,조민수",58083,1362057.5,0.346653012526208,1080900.66666667,0.159949071035826,679644.333333333,-0.106507689389032,1,875733,-0.128300034762257
771699,"푸른소금","이현승","씨제이이앤엠(주)",2011-08-31,"한국","액션","15세이상관람가","상업영화","일반영화","122분 0초","송강호","신세경","천정명",27,45,7790,8,"송강호,신세경,천정명",54996,7205062.5,4.22673677472539,1991717.33333333,0.764782535781058,357286,-0.3205717428643,1,771699,-0.180730362167804
768971,"나는 왕이로소이다","장규성","롯데쇼핑㈜롯데엔터테인먼트",2012-08-08,"한국","사극","12세이상관람가","상업영화","일반영화","120분 0초","주지훈","백윤식","변희봉",160,681,85039,8,"주지훈,백윤식,변희봉",65664,3416817,1.71112882097999,2916028.125,1.37857685804696,768971,-0.0471897615651279,1,768971,-0.182105200520288
765981,"레슬러","김대웅","롯데쇼핑㈜롯데엔터테인먼트",2018-05-09,"한국","드라마","15세이상관람가","상업영화","일반영화","109분 35초","유해진","김민재","이성경",156,597,53608,5,"유해진,김민재,이성경",63660,3875673.45454545,2.01583529966041,765981,-0.0491752896365527,765981,-0.0491752896365527,1,765981,-0.183612079799587
757430,"스플릿","최국희","오퍼스픽쳐스",2016-11-09,"한국","드라마","15세이상관람가","상업영화","일반영화","121분 15초","유지태","이정현","이다윗",47,103,20583,11,"유지태,이정현,이다윗",33686,1608761.66666667,0.510478446724914,271016.333333333,-0.377859650850631,263902.333333333,-0.382583746736957,0,757430,-0.18792155294918
731212,"더 파이브","정연식","씨제이이앤엠(주)",2013-11-14,"한국","스릴러","청소년관람불가","상업영화","일반영화","123분 24초","김선아","마동석","정인기",28,62,4590,11,"김선아,마동석,정인기",47976,462468,-0.250724982460084,1974657.0625,0.753453556969789,731212,-0.0722638600430308,1,731212,-0.201134717144719
714102,"풍산개","전재홍","(주)넥스트엔터테인먼트월드(NEW)",2011-06-23,"한국","드라마","청소년관람불가","상업영화","일반영화","121분 0초","윤계상","김규리","한기중",5,12,2200,6,"윤계상,김규리,한기중",40493,1451066.33333333,0.405759881150992,435512.5,-0.268624949660516,714102,-0.0836258618163012,1,714102,-0.209757695227931
703024,"국가대표 2","김종현","메가박스중앙(주)플러스엠",2016-08-10,"한국","드라마","12세이상관람가","상업영화","일반영화","125분 35초","수애","오달수","오연서",29,173,28848,8,"수애,오달수,오연서",61508,1911023.5,0.711197294552226,3580181.42857143,1.81961198445854,377517,-0.30713722165594,0,703024,-0.215340708156384
693101,"통증","곽경택","롯데쇼핑㈜롯데엔터테인먼트",2011-09-07,"한국","멜로/로맨스","15세이상관람가","상업영화","일반영화","105분 0초","정려원","권상우","이미도",211,710,43456,9,"정려원,권상우,이미도",25231,330204.25,-0.338555547161393,1997131.66666667,0.768377957460451,693101,-0.0975717063072686,1,1378888.8,0.125276904795962
670295,"고양이: 죽음을 보는 두 개의 눈","변승욱","(주)넥스트엔터테인먼트월드(NEW)",2011-07-07,"한국","공포(호러)","15세이상관람가","상업영화","일반영화","106분 0초","김예론","김동욱","박민영",6,17,3682,7,"김예론,김동욱,박민영",56183,670295,-0.112716172259414,860770.25,0.0137701005789338,670295,-0.112716172259414,1,670295,-0.231835240575171
661970,"마녀","박훈정","워너브러더스 코리아(주)",2018-06-27,"한국","미스터리","15세이상관람가","상업영화","일반영화","125분 37초","김다미","조민수","박희순",10,32,7836,6,"김다미,조민수,박희순",121990,661970,-0.118244440217478,679644.333333333,-0.106507689389032,1137761.66666667,0.197707971259668,0,1704893.4,0.289574422085638
654407,"열정같은소리하고있네","정기훈","(주)넥스트엔터테인먼트월드(NEW)",2015-11-25,"한국","드라마","15세이상관람가","상업영화","일반영화","106분 26초","정재영","박보영","오달수",22,53,10298,11,"정재영,박보영,오달수",59737,1147267,0.204020046898993,1718259.16666667,0.583190941708472,3580181.42857143,1.81961198445854,1,1563064,0.218096233438348
652453,"그날의 분위기","조규장","(주)쇼박스",2016-01-14,"한국","멜로/로맨스","15세이상관람가","상업영화","일반영화","103분 17초","문채원","유연석","조재윤",10,33,7519,1,"문채원,유연석,조재윤",67607,1272223,0.28699785482306,605284.8,-0.155886599359394,1522709,0.453334638936409,1,652453,-0.24082712689666
646412,"아빠는 딸","김형협","메가박스중앙(주)플러스엠",2017-04-12,"한국","코미디","12세이상관람가","상업영화","일반영화","114분 38초","윤제문","정소민","이일화",10,33,7428,4,"윤제문,정소민,이일화",33396,1228996.25,0.258292862996483,646412,-0.128575826750999,646412,-0.128575826750999,0,646412,-0.243871627808447
645922,"사냥","이우철","롯데쇼핑㈜롯데엔터테인먼트",2016-06-29,"한국","액션","15세이상관람가","상업영화","일반영화","92분 40초","안성기","조진웅","한예리",10,20,5535,6,"안성기,조진웅,한예리",161021,1185015.14285714,0.229086935623746,3000761.28571429,1.4348444397121,748098.6,-0.0610502084273377,1,645922,-0.244118574579971
634953,"널 기다리며","모홍진","(주)넥스트엔터테인먼트월드(NEW)",2016-03-10,"한국","스릴러","청소년관람불가","상업영화","일반영화","108분 28초","심은경","윤제문","김성오",8,16,3662,3,"심은경,윤제문,김성오",41956,2310330.4,0.976359521663805,1228996.25,0.258292862996483,634953,-0.136185246874897,1,634953,-0.249646654451085
632299,"플랜맨","성시흡","롯데쇼핑㈜롯데엔터테인먼트",2014-01-09,"한국","드라마","15세이상관람가","상업영화","일반영화","120분 43초","정재영","한지민","박진우",46,83,16573,1,"정재영,한지민,박진우",54251,1147267,0.204020046898993,4302034.33333333,2.29896288942319,331660.5,-0.337588515303864,1,632299,-0.250984198801339
628576,"조선마술사","김대승","롯데쇼핑㈜롯데엔터테인먼트",2015-12-30,"한국","드라마","12세이상관람가","상업영화","일반영화","122분 36초","유승호","고아라","곽도원",9,16,4472,12,"유승호,고아라,곽도원",115456,1678682,0.556909478362611,552809.666666667,-0.190733037581834,2916067.42857143,1.37860295782769,1,1625006,0.249313329196988
616481,"특종: 량첸살인기","노덕","롯데쇼핑㈜롯데엔터테인먼트",2015-10-22,"한국","스릴러","15세이상관람가","상업영화","일반영화","125분 24초","조정석","이미숙","이하나",34,120,24712,10,"조정석,이미숙,이하나",64516,1836469.83333333,0.661689469136067,616481,-0.148451693207793,616481,-0.148451693207793,1,1240838,0.0557030285382224
611685,"미쓰GO","박철관","(주)넥스트엔터테인먼트월드(NEW)",2012-06-21,"한국","액션","15세이상관람가","상업영화","일반영화","115분 0초","고현정","유해진","성동일",7,19,4406,6,"고현정,유해진,성동일",58579,310927,-0.351356724758341,3875673.45454545,2.01583529966041,1479405.5,0.424578680795625,1,611685,-0.261373098287449
609063,"서부전선","천성일","롯데쇼핑㈜롯데엔터테인먼트",2015-09-24,"한국","전쟁","12세이상관람가","상업영화","일반영화","111분 45초","설경구","여진구","이경영",10,18,4899,9,"설경구,여진구,이경영",47432,2385589.88888889,1.02633605271062,852545.4,0.00830833785041926,1215180.14285714,0.249118191233957,1,609063,-0.262694515501603
602967,"피에타","김기덕","(주)넥스트엔터테인먼트월드(NEW)",2012-09-06,"한국","드라마","청소년관람불가","다양성영화","예술,독립 영화","104분 0초","조민수","이정진","권세인",3,7,1356,9,"조민수,이정진,권세인",8672,679644.333333333,-0.106507689389032,412717.5,-0.283762110994339,602967,-0.157425748845665,1,175797.5,-0.481048630680562
599050,"우는 남자","이정범","씨제이이앤엠(주)",2014-06-04,"한국","액션","청소년관람불가","상업영화","일반영화","116분 0초","장동건","김민희","민성욱",408,1128,47328,6,"장동건,김민희,민성욱",121991,1371662.66666667,0.353031383110616,1220089.375,0.25237819733054,599050,-0.160026857024852,1,599050,-0.267740797181744
592041,"황제를 위하여","박상준","유나이티드픽처스(주)",2014-06-11,"한국","액션","청소년관람불가","상업영화","일반영화","104분 5초","이민기","박성웅","이태임",4,12,2847,6,"이민기,박성웅,이태임",39397,1582921,0.493318791523911,517319.125,-0.214300752213686,392194,-0.297390868644468,0,592041,-0.271273143960542
591125,"패션왕","오기환","(주)넥스트엔터테인먼트월드(NEW)",2014-11-06,"한국","코미디","15세이상관람가","상업영화","일반영화","114분 27초","주원","최진리","안재현",12,17,3869,11,"주원,최진리,안재현",48348,823171,-0.0111979149192333,591125,-0.165289502498445,591125,-0.165289502498445,1,304461,-0.416205700194918
562156,"파파","한지승","롯데쇼핑㈜롯데엔터테인먼트",2012-02-01,"한국","가족","12세이상관람가","상업영화","일반영화","116분 0초","박용우","고아라","손병호",25,144,25123,2,"박용우,고아라,손병호",25252,813266,-0.01777539169096,552809.666666667,-0.190733037581834,562156,-0.184526546880085,1,562156,-0.286334377158484
540972,"너는 펫","김병곤","롯데쇼핑㈜롯데엔터테인먼트",2011-11-10,"한국","멜로/로맨스","12세이상관람가","상업영화","일반영화","110분 0초","장근석","김하늘","최종훈",17,45,5879,11,"장근석,김하늘,최종훈",54892,540972,-0.198593913657699,861632,0.0143423510189171,540972,-0.198593913657699,1,540972,-0.297010541256367
540567,"그날, 바다","김지영","(주)엣나인필름",2018-04-12,"한국","다큐멘터리","15세이상관람가","다양성영화","예술,독립 영화","110분 0초","정우성","김어준","최진아",161,269,7865,4,"정우성,김어준,최진아",24593,2856561.125,1.33908742733679,287396,-0.366982631463591,540567,-0.198862856423226,0,540567,-0.297214650322626
531953,"사이코메트리","권호영","씨제이이앤엠(주)",2013-03-07,"한국","미스터리","청소년관람불가","상업영화","일반영화","108분 0초","김강우","김범","박혁권",7,36,6678,3,"김강우,김범,박혁권",46160,950459.285714286,0.0733286618196484,531953,-0.204583036626321,615980.333333333,-0.148784164017524,1,531953,-0.301555873771416
528149,"챔프","이환경","(주)쇼박스",2011-09-07,"한국","드라마","12세이상관람가","상업영화","일반영화","133분 0초","차태현","김수정","유오성",211,713,29819,9,"차태현,김수정,유오성",9107,3566193.16666667,1.81032299225708,528149,-0.207109106453645,1215623.75,0.249412771312494,1,6669677.5,2.79169157475546
527981,"버닝","이창동","CGV아트하우스",2018-05-17,"한국","미스터리","청소년관람불가","상업영화","일반영화","147분 52초","유아인","스티븐 연","전종서",9,14,3101,5,"유아인,스티븐 연,전종서",54088,4454846.66666667,2.40043886851792,527981,-0.207220667897123,527981,-0.207220667897123,0,527981,-0.303557654539769
526282,"몬스터","황인호","롯데쇼핑㈜롯데엔터테인먼트",2014-03-13,"한국","스릴러","청소년관람불가","상업영화","일반영화","113분 39초","이민기","김고은","김뢰하",7,11,2366,3,"이민기,김고은,김뢰하",67380,1582921,0.493318791523911,896962.833333333,0.0378040103400425,271956.5,-0.377235327336087,1,1763906,0.319315179328968
519983,"헬머니","신한솔","(주)넥스트엔터테인먼트월드(NEW)",2015-03-05,"한국","코미디","청소년관람불가","상업영화","일반영화","108분 8초","김수미","정만식","김정태",12,18,3904,3,"김수미,정만식,김정태",35936,1282524,0.293838297854413,677482.25,-0.107943434255619,1155996.2,0.209816726377616,1,519983,-0.307588430618643
510878,"가려진 시간","엄태화","(주)쇼박스",2016-11-16,"한국","드라마","12세이상관람가","상업영화","일반영화","129분 59초","강동원","신은수","이효제",215,362,19152,11,"강동원,신은수,이효제",71077,4864645,2.67256799709867,261651.5,-0.384078426592285,510878,-0.218578021276915,1,263868.5,-0.436663224323661
507257,"남자사용설명서","이원석","(주)쇼박스",2013-02-14,"한국","코미디","15세이상관람가","상업영화","일반영화","116분 0초","이시영","오정세","이원종",10,41,8829,2,"이시영,오정세,이원종",57171,1434638.33333333,0.394850765713746,241713.6,-0.397318312925149,507257,-0.220982568817594,1,648707.5,-0.242714757779808
497880,"아부의 왕","정승구","롯데쇼핑㈜롯데엔터테인먼트",2012-06-21,"한국","코미디","15세이상관람가","상업영화","일반영화","118분 0초","송새벽","성동일","김성령",15,37,8005,6,"송새벽,성동일,김성령",48745,552686.285714286,-0.190814969469603,1479405.5,0.424578680795625,497880,-0.227209423909818,1,497880,-0.318727745906383
492773,"캐치미","이현종","롯데쇼핑㈜롯데엔터테인먼트",2013-12-18,"한국","코미디","12세이상관람가","상업영화","일반영화","114분 52초","김아중","주원","강남현",13,60,12852,12,"김아중,주원,강남현",29488,1157944.5,0.211110507093855,823171,-0.0111979149192333,492773,-0.230600758980309,1,492773,-0.321301536033266
