y,title,director,dist,date,country,genre,grade,type2,type3,time,main1,main2,main3,b_screen,b_play,b_count
5070,더 팩트,니콜라스 맥카시,스크린조이,2013-08-14,미국,공포(호러),15세이상관람가,상업영화,일반영화,107분 20초,케이티 롯츠,캐스퍼 반 디엔,헤일리 허드슨,,,
5067,화려한 외출,고경아,(주)영화사폴,2013-12-05,한국,드라마,청소년관람불가,상업영화,일반영화,80분 0초,김선영(희수),변준석,오초희(제시카),,,
5063,논스톱: 분노의 질주,다니엘 칼파소로,(주)소나무픽쳐스,2013-11-28,스페인,액션,청소년관람불가,다양성영화,예술영화,103분 40초,알렉스 곤잘레스,,,,,
5058,화이트 타이거: 최강전차군단,카렌 샤크나자로브,(주)소나무픽쳐스,2013-10-17,러시아,액션,15세이상관람가,다양성영화,예술영화,108분 35초,알렉세이베르트코프,,,,,
5056,빌로우 허,에이프릴 뮬렌,(주)디스테이션,2017-09-21,캐나다,드라마,청소년관람불가,다양성영화,예술영화,91분 14초,나탈리 크릴,에리카 린더,,1,3,297
5051,바캉스,박선욱,(주)유비네트워크,2013-10-17,한국,스릴러,청소년관람불가,상업영화,일반영화,92분 30초,유사라(수인),위지웅(진위),손석민(꽃배달남),,,
5049,탐욕의 제국,홍리경,(주)시네마달,2014-03-06,한국,다큐멘터리,12세이상관람가,다양성영화,"예술,독립 영화",90분 20초,유영종(출연),이윤정(출연),홍리경,3,10,632
5044,타인의 아내를 사랑하다,블라디미르 크루즈,(주)소나무픽쳐스,2014-01-09,스페인,멜로/로맨스,청소년관람불가,다양성영화,예술영화,89분 14초,블라디미르 크루즈,,,1,1,10
5043,거짓말,김동명,"(주)대명문화공장,(주)리틀빅픽쳐스",2015-10-29,한국,드라마,청소년관람불가,다양성영화,"예술,독립 영화",98분 29초,김꽃비,전신환(태호),임희라(휴대폰매장 직원),1,3,271
5033,섹스중독자들,사릭 안드레아시안,(주)소나무픽쳐스,2013-11-21,러시아,멜로/로맨스,청소년관람불가,다양성영화,예술영화,86분 30초,안나 킬케비치,콘스탄틴 크류코프,,,,
5032,나폴레옹 토레스전투,발레리아 사미엔토,(주)소나무픽쳐스,2013-11-14,포르투갈,전쟁,청소년관람불가,다양성영화,예술영화,151분 30초,존 말코비치,누노 로페스,소라이아 차베즈,,,
5030,앤드 오브 워,다니스 타노비치,스크린조이,2013-11-07,아일랜드,미스터리,15세이상관람가,상업영화,일반영화,99분 40초,콜린 파렐,크리스토퍼 리,,2,8,1300
5030,수호지-무사조씨,류신의,(주)케이알씨지,2013-11-07,중국,액션,15세이상관람가,상업영화,일반영화,99분 0초,류신의,,,1,1,40
5029,고양이 사무라이,야마구치 요시타카,어뮤즈,2014-11-27,일본,코미디,12세이상관람가,다양성영화,예술영화,100분 9초,키타무라 카즈키,카와무라 료스케,히라타 카오루,2,2,234
5029,갓 헬프 더 걸,스튜어트 머독,찬란,2015-02-12,영국,뮤지컬,15세이상관람가,다양성영화,예술영화,111분 44초,에밀리 브라우닝,올리 알렉산더,한나 머레이,1,8,915
5028,아버지의 초상,스테판 브리제,"미디어소프트,(주)뮤제엔터테인먼트",2016-01-28,프랑스,드라마,12세이상관람가,다양성영화,예술영화,91분 17초,뱅상 랭동,,,2,5,1201
5024,잊혀진 꿈의 동굴,베르너 헤어조크,그린나래미디어(주),2013-01-10,미국,다큐멘터리,전체관람가,다양성영화,예술영화,90분 0초,베르너 헤어조크,,,2,5,717
5022,혈적자: 황제암살단,유위강,(주)소나무픽쳐스,2013-11-14,중국,액션,청소년관람불가,다양성영화,예술영화,113분 0초,황효명,원경천,여문락,,,
5021,맛,경석호,(주)스크린다,2014-01-16,한국,멜로/로맨스,청소년관람불가,상업영화,일반영화,96분 50초,정현우,유다은,이은미(아반떼),1,1,59
5017,유혹의 기술,레슬리 그리프,(주)소나무픽쳐스,2014-01-23,미국,코미디,청소년관람불가,상업영화,일반영화,94분 10초,제시 브래포드,마이클 맥킨,크리스 마퀘트,,,
5015,더 체이스,프레드 카바예,씨너스엔터테인먼트(주),2014-04-10,프랑스,액션,15세이상관람가,상업영화,일반영화,89분 37초,뱅상 랭동,질 를르슈,,1,1,162
5005,포르노 아티스트,오리올 카펠,(주)소나무픽쳐스,2013-12-26,스페인,드라마,청소년관람불가,다양성영화,예술영화,92분 50초,마리아노 페냐,,,,,
5002,안녕 히어로,한영희,(주)시네마달,2017-09-07,한국,다큐멘터리,12세이상관람가,다양성영화,"예술,독립 영화",109분 41초,김현우,김정운,이정아(인터뷰 취재),1,13,1444
4991,"시바, 인생을 던져",이성규,(주)인디플러그,2013-12-19,한국,드라마,15세이상관람가,다양성영화,"예술,독립 영화",98분 46초,박기덕(병태),수현(한나),이한결(진실게임 하는 사람),2,2,505
4985,쾌걸 조로리의 공룡알을 지켜라,이와사키 토모코,얼리버드,2014-05-15,일본,애니메이션,전체관람가,다양성영화,예술영화,77분 14초,김정은(조로리 (한국어 목소리)),류점희(이시시 (한국어 목소리)),한신정(노시시 (한국어 목소리)),1,1,2
4980,파란나비효과,박문칠,(주)인디플러그,2017-06-22,한국,다큐멘터리,12세이상관람가,다양성영화,"예술,독립 영화",93분 0초,박문칠,박문칠,박문칠,4,21,2404
4978,아르마딜로,야누스 메츠,(주)엣나인필름,2012-04-26,덴마크,전쟁,15세이상관람가,다양성영화,예술영화,108분 0초,매드 미니,다니엘 웰비,라스무스 문케,2,16,1093
4967,스틸 라이프,우베르토 파솔리니,(주)드림웨스트픽쳐스,2014-06-05,영국,드라마,12세이상관람가,다양성영화,예술영화,91분 40초,에디 마산,조앤 프로갯,,2,5,449
4960,빈센트,랄프 후에트너,시네마 뉴원,2013-06-27,독일,드라마,15세이상관람가,다양성영화,예술영화,94분 24초,플로리안 데이비드 핏츠,카롤리네 헤어퍼스,,1,3,338
4959,설행_눈길을 걷다,김희정,(주)인디플러그,2016-03-03,한국,드라마,15세이상관람가,다양성영화,"예술,독립 영화",98분 3초,김태훈(정우),박소담(마리아),최무성,5,9,1067
4958,우리를 침범하는 것들,아담 스미스,그린나래미디어(주),2017-07-20,영국,액션,15세이상관람가,다양성영화,예술영화,99분 14초,마이클 패스벤더,브렌단 글리슨,숀 해리스,1,5,708
4955,퀸 오브 데저트,베르너 헤어조크,(주)영화사 빅,2016-04-07,미국,드라마,12세이상관람가,다양성영화,예술영화,127분 48초,니콜 키드먼,제임스 프랭코,로버트 패틴슨,2,4,266
4947,히스테리아,타니아 웩슬러,예지림엔터테인먼트,2012-08-23,영국,코미디,청소년관람불가,다양성영화,예술영화,99분 0초,매기 질렌할,휴 댄시,조나단 프라이스,1,1,214
4946,"안녕, 하세요!",임태형,롯데쇼핑㈜롯데엔터테인먼트,2012-05-24,한국,다큐멘터리,전체관람가,다양성영화,"예술,독립 영화",91분 0초,신애라,최현명(초등부 1학년),박유찬(유치부),2,6,1317
4936,나쁜 녀석들,줄리어스 에이버리,와이드 릴리즈(주),2015-03-26,호주,범죄,15세이상관람가,상업영화,일반영화,102분 2초,이완 맥그리거,브렌튼 스웨이츠,알리시아 비칸데르,4,13,172
4934,양치기들,김진황,CGV아트하우스,2016-06-02,한국,드라마,청소년관람불가,다양성영화,예술영화,79분 23초,박종환,차래형,송하준,1,11,1201
4924,체인징사이드: 부부탐구생활,파스칼 포자두,에이원엔터테인먼트,2012-10-04,프랑스,멜로/로맨스,15세이상관람가,상업영화,일반영화,93분 0초,소피 마르소(아리안 마르시악),대니 분(휴고 마르시악 ),앙트완 뒬레리(모리스),2,15,1476
4924,노마: 뉴 노르딕 퀴진의 비밀,피에르 드샹,(주)엣나인필름,2016-07-28,영국,다큐멘터리,전체관람가,다양성영화,예술영화,98분 53초,,,,1,8,615
4923,장화신은 고양이 디 오리지널,"제롬 데스챔프,파스칼 헤롤드,마차 마케이에프",에이원엔터테인먼트,2012-05-03,프랑스,애니메이션,전체관람가,다양성영화,예술영화,82분 0초,제롬 데스챔프,욜랭드 모로,,,,
4921,5 투 7,빅터 레빈,"㈜코리아스크린,와이드 릴리즈(주)",2015-11-19,미국,코미디,15세이상관람가,다양성영화,예술영화,96분 57초,안톤 옐친,베레니스 말로에,올리비아 썰비,2,5,560
4916,스트레인저랜드,킴 파란트,(주)엔케이컨텐츠,2015-08-06,호주,미스터리,청소년관람불가,다양성영화,예술영화,111분 32초,니콜 키드먼,휴고 위빙,조셉 파인즈,1,5,598
4910,타이거 마운틴,서극,(주)누리픽쳐스,2015-04-23,중국,전쟁,15세이상관람가,상업영화,일반영화,142분 38초,양가휘,장한위,,,,
4881,프랑스 영화처럼,신연식,(주)콘텐츠판다,2016-01-14,한국,드라마,15세이상관람가,다양성영화,예술영화,103분 49초,이영란(엄마),전지윤,다솜,2,7,1231
4873,메리와 맥스,아담 엘리어트,팝엔터테인먼트,2011-12-22,호주,애니메이션,12세이상관람가,다양성영화,예술영화,92분 0초,토니 콜레뜨,필립 세이모어 호프만,,6,11,1496
4871,조용한 열정,테렌스 데이비스,"주식회사 디에스이이디,(주)로카",2017-11-23,영국,드라마,12세이상관람가,다양성영화,예술영화,125분 16초,신시아 닉슨,제니퍼 엘,,1,3,262
4869,카페 드 플로르,장 마크 발레,씨네21아이(주),2012-07-19,캐나다,멜로/로맨스,청소년관람불가,다양성영화,예술영화,120분 0초,바네사 파라디(재클린),케빈 파랑(앙투안 고딘),헬렌 플로렝(카롤),2,6,876
4854,엘리자의 내일,크리스티안 문쥬,(주)영화사 진진,2017-08-10,루마니아,드라마,15세이상관람가,다양성영화,예술영화,127분 19초,아드리안 티티에니,,,2,4,645
4846,빅터 영 페레즈,자크 와니쉐,(주)에이원엔터테인먼트,2017-07-13,프랑스,드라마,15세이상관람가,다양성영화,예술영화,109분 51초,브라힘 애슬라움,스티브 스위사,,,,
4836,쇠파리,안철호,(주)영화사 그램,2017-05-25,한국,범죄,15세이상관람가,다양성영화,독립영화,111분 8초,김진우,이연두,정인기,3,4,510
4824,컬러풀,하라 케이이치,(주)키노아이디엠씨,2012-05-10,일본,애니메이션,15세이상관람가,다양성영화,예술영화,126분 0초,미야자키 아오이,아소 쿠미코,후지와라 케이지,2,8,908
4812,은하철도의 꿈,니시쿠보 미즈호,(주)영화사오원,2015-04-09,일본,애니메이션,전체관람가,다양성영화,예술영화,101분 24초,요코야마 코타,이치무라 마사치카,나카마 유키에,3,6,957
4804,시티즌포,로라 포이트러스,에스디시코리아 주식회사,2015-11-19,미국,다큐멘터리,12세이상관람가,다양성영화,예술영화,113분 35초,,,,1,4,651
4778,와일드 테일즈: 참을 수 없는 순간,데미안 스지프론,와이드 릴리즈(주),2015-05-21,스페인,코미디,청소년관람불가,다양성영화,예술영화,121분 57초,리카르도 다린,레오나르도 스바라글리아,다리오 그랜디네티,1,3,401
4770,밀애,"김인규,김민준",(주)레몬트리픽쳐스,2014-07-24,한국,드라마,청소년관람불가,상업영화,일반영화,86분 0초,유라성,강기영(낯선남자),박재훈(카메라샵),1,1,5
4762,재꽃,박석영,딥 포커스,2017-07-06,한국,드라마,12세이상관람가,다양성영화,"예술,독립 영화",125분 20초,정하담,장해금,정은경,1,9,851
4756,그리고 싶은 것,권효,(주)시네마달,2013-08-15,한국,다큐멘터리,전체관람가,다양성영화,"예술,독립 영화",92분 35초,권윤덕,심달연,세이조 타시마,1,9,885
4754,블리딩 스틸,장립가,(주)박수엔터테인먼트,2018-04-19,중국,액션,15세이상관람가,다양성영화,예술영화,101분 5초,성룡,칼란 멀베이,,1,1,172
4753,요나요나 펭귄,린 타로,(주)넥스트엔터테인먼트월드(NEW),2012-01-12,일본,애니메이션,전체관람가,상업영화,일반영화,88분 0초,서신애,김경식,마츠모토 리카,1,5,662
4747,문빔베어: 달을 사랑한 작은 곰,"마이크 마우루스,토마스 보덴스타인",(주)시너지하우스 (시너지),2013-05-01,독일,가족,전체관람가,상업영화,일반영화,75분 0초,,,,3,4,704
4738,은밀하게 위대하게 (확장판),장철수,(주)쇼박스,2013-08-05,한국,액션,15세이상관람가,상업영화,일반영화,133분 21초,김수현,박기웅,이현우,,,
4735,파리 5구의 여인,파웰 파울리코우스키,세븐바이투픽쳐스,2013-04-25,프랑스,스릴러,15세이상관람가,다양성영화,예술영화,84분 0초,에단 호크(톰 릭스),크리스틴 스콧 토마스(마깃),사미르 구에스미(세제르),1,4,617
4731,위켄즈,이동하,무브먼트,2016-12-22,한국,다큐멘터리,15세이상관람가,다양성영화,"예술,독립 영화",94분 41초,고동민,낙타,미로,1,8,717
4726,세레나,수잔 비에르,(주)영화사 진진,2015-04-23,미국,드라마,청소년관람불가,다양성영화,예술영화,109분 58초,브래들리 쿠퍼,제니퍼 로렌스,,1,2,419
4726,극장판 슈타인즈 게이트: 부하영역의 데자뷰,와카바야시 칸지,에이원엔터테인먼트,2013-12-05,일본,애니메이션,12세이상관람가,상업영화,일반영화,89분 54초,미야노 마모루(오카베 린타로 (목소리)),하나자와 카나(시이나 마유리 (목소리)),세키 토모카즈(하시다 이타루 (목소리)),,,
4721,포르토,게이브 클링거,오드,2018-01-31,프랑스,드라마,청소년관람불가,다양성영화,예술영화,76분 41초,안톤 옐친,루시 루카스,,2,4,303
4709,금빛 모자이크 프리티 데이즈,다나카 모토키,(주)퍼스트런,2017-02-16,일본,애니메이션,전체관람가,상업영화,일반영화,50분 17초,사토 사토미(카리스마 사쿠라),,,,,
4692,찰리 컨트리맨,프레드릭 본드,(주)더블앤조이픽쳐스,2014-08-28,미국,코미디,청소년관람불가,다양성영화,예술영화,103분 29초,샤이아 라보프,에반 레이첼 우드,매즈 미켈슨,4,7,1061
4687,늙은 자전거,문희융,(주)씨타마운틴픽쳐스,2015-11-12,한국,드라마,전체관람가,다양성영화,"예술,독립 영화",106분 18초,최종원,박민상,박상면(복남),1,2,520
4682,해적왕의 황금나침반,마이크 마주크,와이드 릴리즈(주),2014-11-27,독일,가족,전체관람가,다양성영화,예술영화,89분 48초,발레리아 아이젠바트,퀴린 에틀,유스투스 쉴린겐지펜,2,2,576
4682,위스키 탱고 폭스트롯,"글렌 피카라,존 레쿼",(주)디스테이션,2016-11-10,미국,전쟁,15세이상관람가,다양성영화,예술영화,111분 38초,티나 페이,마고 로비,마틴 프리먼,3,3,323
4662,라이엇 클럽,론 쉐르픽,(주)영화사 진진,2015-10-22,영국,드라마,청소년관람불가,다양성영화,예술영화,106분 39초,샘 클라플린,맥스 아이언스,더글라스 부스,1,2,313
