y,title,director,dist,date,country,genre,grade,type2,type3,time,main1,main2,main3,b_screen,b_play,b_count,month,first_count
162604,다크아워,크리스 고락,이십세기폭스코리아(주),2012-01-05,미국,SF,12세이상관람가,상업영화,일반영화,89분 0초,에밀 허쉬,올리비아 썰비,NA,2,2,0,1,22325
161382,아메리칸 울트라,니마 누리자데,씨제이이앤엠(주),2015-08-27,미국,액션,청소년관람불가,상업영화,일반영화,95분 33초,제시 아이젠버그,크리스틴 스튜어트,코니 브리튼,6,13,2322,8,30139
160860,빅,트레버 월,(주)이수C&E,2016-07-27,미국,애니메이션,전체관람가,다양성영화,예술영화,91분 43초,NA,NA,NA,4,6,1223,7,21181
159948,더 큐어,고어 버빈스키,이십세기폭스코리아(주),2017-02-15,미국,미스터리,청소년관람불가,상업영화,일반영화,146분 17초,데인 드한,제이슨 아이삭스,미아 고스,3,8,1696,2,25961
157972,더 자이언트,프라파스 콜사라논,(주)마인스 엔터테인먼트,2013-02-21,미국,애니메이션,전체관람가,상업영화,일반영화,90분 0초,김준현,정범균,김지민,12,20,3792,2,10459
156744,어브덕션,존 싱글톤,필라멘트픽쳐스,2011-09-29,미국,액션,15세이상관람가,상업영화,일반영화,105분 0초,시고니 위버,릴리 콜린스,테일러 로트너,3,10,1768,9,17551
156606,써커 펀치,잭 스나이더,워너브러더스 코리아(주),2011-04-07,미국,액션,15세이상관람가,상업영화,일반영화,110분 0초,바네사 허진스,지나 말론,에밀리 브라우닝,8,53,1006,4,15852
155798,빨간모자의 진실 2,마이크 디사,(주)화앤담이엔티,2011-07-13,미국,애니메이션,전체관람가,상업영화,일반영화,84분 0초,이시영,김수미,노홍철,5,31,4350,7,4324
155374,아메리칸 허슬,데이빗 O. 러셀,(주)누리픽쳐스,2014-02-20,미국,범죄,청소년관람불가,다양성영화,예술영화,137분 51초,크리스찬 베일,에이미 아담스,브래들리 쿠퍼,13,35,3524,2,14272
155368,아토믹 블론드,데이빗 레이치,씨네그루(주)키다리이엔티,2017-08-30,미국,액션,청소년관람불가,상업영화,일반영화,114분 29초,샤를리즈 테론,제임스 맥어보이,소피아 부텔라,3,11,3122,8,27662
154966,레고 닌자고 무비,찰리 빈,워너브러더스 코리아(주),2017-09-28,미국,애니메이션,전체관람가,상업영화,일반영화,101분 24초,NA,NA,NA,15,28,4378,9,3588
153278,더 레이븐,제임스 맥티그,롯데쇼핑㈜롯데엔터테인먼트,2012-07-05,미국,스릴러,청소년관람불가,상업영화,일반영화,110분 0초,존 쿠삭,루크 에반스,앨리스 이브,7,14,2660,7,18886
152061,시카리오: 암살자의 도시,드니 빌뇌브,롯데쇼핑㈜롯데엔터테인먼트,2015-12-03,미국,범죄,청소년관람불가,다양성영화,예술영화,121분 11초,에밀리 블런트,베니치오 델 토로,조슈 브롤린,1,6,948,12,9599
152025,익스펜더블 3,패트릭 휴즈,롯데쇼핑㈜롯데엔터테인먼트,2014-08-20,미국,액션,15세이상관람가,상업영화,일반영화,126분 18초,실베스터 스탤론,제이슨 스타뎀,안토니오 반데라스,3,8,1993,8,18971
151833,아메리칸 셰프,존 파브로,(주)영화사 진진,2015-01-07,미국,코미디,15세이상관람가,다양성영화,예술영화,114분 27초,존 파브로,엠제이 안소니,소피아 베르가라,2,9,1961,1,2739
151713,미드나잇 선,스콧 스피어,씨네그루(주)키다리이엔티,2018-06-21,미국,멜로/로맨스,12세이상관람가,다양성영화,예술영화,91분 31초,벨라 손,패트릭 슈왈제네거,롭 리글,15,45,7436,6,12067
151476,히든 카드,브래드 퍼맨,이십세기폭스코리아(주),2013-09-26,미국,범죄,청소년관람불가,상업영화,일반영화,91분 22초,저스틴 팀버레이크,벤 애플렉,젬마 아터튼,12,14,2934,9,23283
150221,다운사이징,알렉산더 페인,롯데쇼핑㈜롯데엔터테인먼트,2018-01-11,미국,드라마,15세이상관람가,상업영화,일반영화,135분 12초,맷 데이먼,크리스틴 위그,크리스토프 왈츠,1,3,759,1,32562
148760,레고 배트맨 무비,크리스 맥케이,워너브러더스 코리아(주),2017-02-09,미국,애니메이션,전체관람가,상업영화,일반영화,104분 24초,윌 아넷,로자리오 도슨,랄프 파인즈,276,978,29580,2,7285
148512,미스컨덕트,시모사와 신타로,"(주)박수엔터테인먼트,㈜코리아스크린",2016-03-30,미국,범죄,15세이상관람가,상업영화,일반영화,105분 12초,알 파치노,안소니 홉킨스,조쉬 더하멜,1,2,409,3,23224
144827,13시간,마이클 베이,롯데쇼핑㈜롯데엔터테인먼트,2016-03-03,미국,액션,15세이상관람가,상업영화,일반영화,144분 18초,존 크랜신스키,파블로 쉬레이버,토비 스티븐스,2,5,1125,3,11943
143947,안나 카레니나,조 라이트,유니버설픽쳐스인터내셔널 코리아(유),2013-03-21,미국,드라마,15세이상관람가,상업영화,일반영화,130분 0초,키이라 나이틀리,주드 로,애런 존슨,2,6,1266,3,11713
143738,헬프,테이트 테일러,한국소니픽쳐스릴리징브에나비스타영화㈜,2011-11-03,미국,드라마,전체관람가,상업영화,일반영화,137분 0초,마이크 보겔,브라이스 달라스 하워드,씨씨 스페이식,30,201,11366,11,6059
142456,우먼 인 골드,사이먼 커티스,(주)팝엔터테인먼트,2015-07-09,미국,드라마,12세이상관람가,다양성영화,예술영화,108분 53초,헬렌 미렌,라이언 레놀즈,다니엘 브륄,8,38,7225,7,12067
140522,아르고,벤 애플렉,워너브러더스 코리아(주),2012-10-31,미국,스릴러,15세이상관람가,상업영화,일반영화,120분 0초,벤 애플렉,존 굿맨,알란 아킨,8,10,2591,10,10631
140350,블루 재스민,우디 앨런,(주)인벤트스톤,2013-09-25,미국,드라마,15세이상관람가,다양성영화,예술영화,98분 11초,케이트 블란쳇,알렉 볼드윈,NA,6,17,2729,9,8659
139541,액트 오브 밸러: 최정예 특수부대,"마이크 맥코이,스캇 워프",씨너스엔터테인먼트(주),2012-02-29,미국,액션,15세이상관람가,상업영화,일반영화,110분 0초,로셀린 산체즈,네스토르 세라노,NA,11,18,5833,2,14145
137205,50/50,조나단 레빈,롯데쇼핑㈜롯데엔터테인먼트,2011-11-24,미국,코미디,15세이상관람가,다양성영화,예술영화,100분 0초,조셉 고든 레빗,세스 로건,NA,2,8,651,11,9838
137126,더 퍼지,제임스 드모나코,유니버설픽쳐스인터내셔널 코리아(유),2013-11-06,미국,스릴러,청소년관람불가,상업영화,일반영화,85분 16초,에단 호크,레나 헤디,NA,1,1,214,11,15120
136946,파이터,데이빗 O. 러셀,(주)시너지하우스 (시너지),2011-03-10,미국,드라마,15세이상관람가,상업영화,일반영화,114분 0초,마크 월버그,크리스찬 베일,NA,2,3,43,3,10443
136134,워터 디바이너,러셀 크로우,롯데쇼핑㈜롯데엔터테인먼트,2015-01-28,미국,드라마,15세이상관람가,상업영화,일반영화,111분 7초,러셀 크로우,올가 쿠릴렌코,제이 코트니,28,47,5601,1,19516
135900,링컨,스티븐 스필버그,이십세기폭스코리아(주),2013-03-14,미국,드라마,12세이상관람가,상업영화,일반영화,151분 0초,다니엘 데이 루이스,조셉 고든 레빗,토미 리 존스,7,20,4004,3,10078
135874,제 5침공,J 블레이크슨,유니버설픽쳐스인터내셔널 코리아(유),2016-02-25,미국,액션,12세이상관람가,상업영화,일반영화,112분 17초,클로이 모레츠,닉 로빈슨,알렉스 로,1,1,149,2,19795
134029,대니쉬 걸,톰 후퍼,유니버설픽쳐스인터내셔널 코리아(유),2016-02-17,미국,드라마,청소년관람불가,다양성영화,예술영화,119분 36초,에디 레드메인,알리시아 비칸데르,엠버 허드,17,19,2120,2,5826
134025,비스틀리,다니엘 반즈,(주)넥스트엔터테인먼트월드(NEW),2011-03-17,미국,드라마,12세이상관람가,상업영화,일반영화,86분 0초,알렉스 페티퍼,바네사 허진스,닐 패트릭 해리스,9,15,3387,3,13065
133272,카운슬러,리들리 스콧,이십세기폭스코리아(주),2013-11-14,미국,범죄,청소년관람불가,상업영화,일반영화,117분 29초,브래드 피트,마이클 패스벤더,페넬로페 크루즈,1,3,461,11,16533
132059,리딕,데이빗 토히,(주)영화사 빅,2013-11-28,미국,SF,15세이상관람가,상업영화,일반영화,118분 39초,빈 디젤,칼 어번,케이티 색호프,15,18,3076,11,16952
131437,파라노말 액티비티 3,"헨리 유스트,아리엘 슐만",씨제이이앤엠(주),2011-10-20,미국,공포(호러),12세이상관람가,상업영화,일반영화,82분 0초,케이티 피더스턴,NA,NA,3,5,22,10,9489
126870,버틀러: 대통령의 집사,리 다니엘스,(주)넥스트엔터테인먼트월드(NEW),2013-11-28,미국,드라마,15세이상관람가,상업영화,일반영화,132분 12초,포레스트 휘테커,오프라 윈프리,데이빗 오예로워,1,1,282,11,8928
126439,카페 소사이어티,우디 앨런,CGV아트하우스,2016-09-14,미국,멜로/로맨스,15세이상관람가,다양성영화,예술영화,96분 0초,제시 아이젠버그,크리스틴 스튜어트,스티브 카렐,47,120,4440,9,9431
125800,마이 리틀 자이언트,스티븐 스필버그,월트디즈니컴퍼니코리아(주),2016-08-10,미국,어드벤처,전체관람가,상업영화,일반영화,117분 33초,마크 라이런스,레베카 홀,빌 헤이더,1,4,474,8,6215
123582,러시 : 더 라이벌,론 하워드,롯데쇼핑㈜롯데엔터테인먼트,2013-10-09,미국,액션,청소년관람불가,상업영화,일반영화,122분 15초,크리스 햄스워스,다니엘 브릴,NA,12,56,11710,10,19252
122698,실버라이닝 플레이북,데이빗 O. 러셀,(주)나이너스엔터테인먼트,2013-02-14,미국,멜로/로맨스,청소년관람불가,다양성영화,예술영화,122분 0초,제니퍼 로렌스,브래들리 쿠퍼,로버트 드니로,11,31,6862,2,14934
122039,라스트 위치 헌터,브렉 에이즈너,TCO(주)더콘텐츠온,2015-12-30,미국,액션,15세이상관람가,상업영화,일반영화,106분 40초,빈 디젤,일라이저 우드,로즈 레슬리,3,7,960,12,24121
120914,리미트리스,닐 버거,팝엔터테인먼트,2012-07-12,미국,미스터리,15세이상관람가,상업영화,일반영화,105분 0초,브래들리 쿠퍼,애비 코니시,로버트 드니로,22,32,5454,7,10180
120352,헤이트풀8,쿠엔틴 타란티노,(주)누리픽쳐스,2016-01-07,미국,액션,청소년관람불가,다양성영화,예술영화,167분 35초,사무엘 L. 잭슨,커트 러셀,제니퍼 제이슨 리,2,4,926,1,11342
118985,파리로 가는 길,엘레노어 코폴라,(주)티캐스트,2017-08-03,미국,드라마,12세이상관람가,다양성영화,예술영화,92분 14초,다이안 레인,알렉 볼드윈,아르노 비야르,4,8,769,8,4001
118836,아티스트,미셀 하자나비시우스,(주)영화사 진진,2012-02-16,미국,멜로/로맨스,12세이상관람가,다양성영화,예술영화,100분 0초,장 뒤자르댕,베레니스 베조,존 굿맨,3,20,3867,2,3036
117263,고스트 라이더 : 복수의 화신,"마크 네빌딘,브라이언 테일러",롯데쇼핑㈜롯데엔터테인먼트,2012-02-16,미국,액션,15세이상관람가,상업영화,일반영화,95분 0초,니콜라스 케이지,이드리스 엘바,NA,2,2,303,2,13001
116119,존 윅,"데이빗 레이치,채드 스타헬스키",(주)나이너스엔터테인먼트,2015-01-21,미국,액션,청소년관람불가,상업영화,일반영화,101분 17초,키아누 리브스,애드리앤 팰리키,윌렘 데포,7,13,3101,1,16347
114887,로맨틱 크라운,톰 행크스,(주)싸이더스,2011-08-17,미국,멜로/로맨스,12세이상관람가,상업영화,일반영화,99분 0초,줄리아 로버츠,윌머 발데라마,구구 바샤-로,4,6,984,8,10135
113795,터키,지미 헤이워드,롯데쇼핑㈜롯데엔터테인먼트,2014-07-31,미국,애니메이션,전체관람가,상업영화,일반영화,91분 27초,우디 해럴슨,오웬 윌슨,NA,5,9,1616,7,14736
111127,셀프/리스,타셈 싱,(주)이수C&E,2015-09-10,미국,SF,15세이상관람가,상업영화,일반영화,117분 8초,라이언 레놀즈,벤 킹슬리,매튜 구드,1,3,520,9,15141
111008,스틸 앨리스,"리처드 글랫저,워시 웨스트모어랜드",그린나래미디어(주),2015-04-29,미국,드라마,12세이상관람가,다양성영화,예술영화,101분 0초,줄리안 무어,알렉 볼드윈,크리스틴 스튜어트,32,78,3518,4,3867
110834,직쏘,"피터 스피어이그,마이클 스피어리그",㈜코리아스크린,2017-11-02,미국,공포(호러),청소년관람불가,상업영화,일반영화,91분 49초,토빈 벨,칼럼 키스 레니,클레 베넷,4,4,672,11,17581
110795,러브 앤 프렌즈,루크 그린필드,롯데쇼핑㈜롯데엔터테인먼트,2011-06-16,미국,드라마,15세이상관람가,상업영화,일반영화,112분 0초,케이트 허드슨,지니퍼 굿윈,NA,23,40,7996,6,9123
109137,피터와 드래곤,데이빗 로워리,월트디즈니컴퍼니코리아(주),2016-09-28,미국,어드벤처,전체관람가,상업영화,일반영화,102분 36초,브라이스 달라스 하워드,오크스 페글리,웨스 벤틀리,6,14,846,9,2443
108551,맨 프롬 UNCLE,가이 리치,워너브러더스 코리아(주),2015-10-28,미국,액션,12세이상관람가,상업영화,일반영화,116분 18초,헨리 카빌,아미 해머,알리시아 비칸데르,3,4,1460,10,12715
108344,레드 스패로,프란시스 로렌스,이십세기폭스코리아(주),2018-02-28,미국,스릴러,청소년관람불가,상업영화,일반영화,140분 3초,제니퍼 로렌스,조엘 에저튼,마티아스 쇼에나에츠,1,2,420,2,17633
108317,마지막 4중주,야론 질버만,(주)티캐스트,2013-07-25,미국,드라마,15세이상관람가,다양성영화,예술영화,105분 31초,필립 세이모어 호프만,크리스토퍼 월켄,캐서린 키너,1,2,134,7,1672
107567,더 기버: 기억전달자,필립 노이스,(주)지어소프트,2014-08-20,미국,SF,12세이상관람가,다양성영화,예술영화,97분 12초,브렌튼 스웨이츠,테일러 스위프트,메릴 스트립,3,7,1111,8,13893
107104,제로 다크 서티,캐서린 비글로우,(주)에스비에스콘텐츠허브,2013-03-07,미국,전쟁,15세이상관람가,상업영화,일반영화,157분 0초,제시카 차스테인,제이슨 클락,크리스 프랫,4,18,2531,3,8520
106241,프리덤,피터 쿠센스,(주)씨타마운틴픽쳐스,2015-11-19,미국,드라마,12세이상관람가,다양성영화,예술영화,94분 39초,쿠바 구딩 주니어,베르나르드 포처,윌리엄 새들러,7,21,4151,11,6456
105925,웨이 백,피터 위어,(주)쇼박스,2011-03-17,미국,드라마,12세이상관람가,상업영화,일반영화,133분 0초,짐 스터게스,콜린 파렐,에드 해리스,1,2,460,3,7394
105818,더 시그널,윌리엄 유뱅크,롯데쇼핑㈜롯데엔터테인먼트,2014-07-09,미국,SF,12세이상관람가,상업영화,일반영화,94분 2초,브렌튼 스웨이츠,로렌스 피쉬번,NA,8,14,2803,7,19052
105340,니드 포 스피드,스캇 워프,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014-04-16,미국,액션,15세이상관람가,상업영화,일반영화,130분 33초,아론 폴,도미닉 쿠퍼,이모겐 푸츠,3,4,1129,4,9263
104601,인사이드 르윈,"조엘 코엔,에단 코엔",블루미지,2014-01-29,미국,드라마,15세이상관람가,다양성영화,예술영화,104분 34초,오스카 아이삭,캐리 멀리건,저스틴 팀버레이크,12,26,3110,1,6448
103625,베리 굿 걸,나오미 포너,(주)영화사 빅,2014-09-25,미국,멜로/로맨스,15세이상관람가,다양성영화,예술영화,90분 28초,다코타 패닝,엘리자베스 올슨,보이드 홀브룩,6,7,1326,9,16519
103554,다이버전트 시리즈: 얼리전트,로베르트 슈벤트케,씨네그루(주)키다리이엔티,2016-05-12,미국,액션,12세이상관람가,상업영화,일반영화,120분 35초,쉐일린 우들리,테오 제임스,마일즈 텔러,328,791,6329,5,10035
102195,워 호스,스티븐 스필버그,한국소니픽쳐스릴리징브에나비스타영화㈜,2012-02-09,미국,전쟁,12세이상관람가,상업영화,일반영화,146분 0초,제레미 어바인,베네딕트 컴버배치,에밀리 왓슨,1,2,506,2,10906
101665,박스트롤,"그레이엄 애나블,안소니 스타치",유니버설픽쳐스인터내셔널 코리아(유),2014-11-06,미국,애니메이션,전체관람가,상업영화,일반영화,96분 36초,엘르 패닝,사이먼 페그,토니 콜렛,3,7,1017,11,1326
101460,R.I.P.D. : 알.아이.피.디.,로베르트 슈벤트케,유니버설픽쳐스인터내셔널 코리아(유),2013-08-22,미국,액션,15세이상관람가,상업영화,일반영화,95분 51초,라이언 레놀즈,제프 브리지스,케빈 베이컨,2,3,890,8,13515
100021,딥워터 호라이즌,피터 버그,메가박스중앙(주)플러스엠,2017-01-25,미국,액션,12세이상관람가,상업영화,일반영화,107분 10초,마크 월버그,딜런 오브라이언,케이트 허드슨,3,8,1809,1,12845
98866,타운,벤 애플렉,워너브러더스 코리아(주),2011-01-27,미국,드라마,청소년관람불가,상업영화,일반영화,124분 0초,레베카 홀,제레미 레너,벤 애플렉,1,1,389,1,7659
98495,빌리와 용감한 녀석들 3,척 파워스,롯데쇼핑㈜롯데엔터테인먼트,2015-04-30,미국,애니메이션,전체관람가,다양성영화,예술영화,80분 1초,엄상현,조현정,NA,3,7,833,4,5792
97777,레이디 버드,그레타 거윅,유니버설픽쳐스인터내셔널 코리아(유),2018-04-04,미국,코미디,15세이상관람가,상업영화,일반영화,94분 22초,시얼샤 로넌,로리 멧칼프,트레이시 렛츠,22,54,6220,4,8017
97017,다크타워: 희망의 탑,니콜라이 아르셀,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017-08-23,미국,액션,15세이상관람가,상업영화,일반영화,94분 36초,이드리스 엘바,매튜 매커너히,NA,1,2,410,8,14517
96305,바스티유 데이,제임스 왓킨스,롯데쇼핑㈜롯데엔터테인먼트,2016-10-13,미국,액션,15세이상관람가,상업영화,일반영화,91분 50초,이드리스 엘바,리처드 매든,샬롯 르 본,10,14,3002,10,12687
94750,사일런스,마틴 스콜세지,씨네그루(주)키다리이엔티,2017-02-28,미국,드라마,15세이상관람가,다양성영화,예술영화,160분 47초,앤드류 가필드,리암 니슨,아담 드라이버,17,32,3030,2,7030
93336,프리스트,스콧 찰스 스튜어트,한국소니픽쳐스릴리징브에나비스타영화㈜,2011-06-09,미국,액션,15세이상관람가,상업영화,일반영화,87분 0초,폴 베타니,매기 큐,NA,2,2,400,6,10649
92598,7번째 아들,세르게이 보드로프,유니버설픽쳐스인터내셔널 코리아(유),2015-02-11,미국,어드벤처,12세이상관람가,상업영화,일반영화,102분 2초,제프 브리지스,줄리안 무어,벤 반스,1,1,303,2,14457
92505,샤크 나이트 3D,데이비드 R. 엘리스,(주)화앤담이엔티,2011-09-15,미국,스릴러,15세이상관람가,상업영화,일반영화,91분 0초,더스틴 밀리건,캐서린 맥피,사라 팩스톤,4,9,2846,9,9998
91164,포커스,"글렌 피카라,존 레쿼",워너브러더스 코리아(주),2015-02-26,미국,코미디,15세이상관람가,상업영화,일반영화,104분 39초,윌 스미스,마고 로비,로드리고 산토로,2,3,778,2,16554
90840,타워 하이스트,브렛 래트너,유니버설픽쳐스인터내셔널 코리아(유),2011-11-17,미국,액션,12세이상관람가,상업영화,일반영화,105분 0초,에디 머피,벤 스틸러,NA,3,9,43,11,7803
88977,페이스 블라인드,줄리앙 마그넷,(주)마인스 엔터테인먼트,2012-06-21,미국,범죄,청소년관람불가,상업영화,일반영화,103분 0초,밀라 요보비치,줄리안 맥마흔,사라 웨인 콜리스,1,1,200,6,11849
88953,더 콜,브래드 앤더슨,(주)넥스트엔터테인먼트월드(NEW),2013-06-20,미국,스릴러,청소년관람불가,상업영화,일반영화,93분 51초,할리 베리,아비게일 브레스린,NA,10,28,5502,6,7969
88522,콜드 라잇 오브 데이,마브룩 엘 메크리,씨너스엔터테인먼트(주),2012-05-17,미국,액션,15세이상관람가,상업영화,일반영화,93분 0초,헨리 카빌,브루스 윌리스,시고니 위버,6,11,2140,5,10249
87915,락 오브 에이지,아담 쉥크만,워너브러더스 코리아(주),2012-08-02,미국,뮤지컬,15세이상관람가,상업영화,일반영화,123분 0초,톰 크루즈,캐서린 제타-존스,알렉 볼드윈,7,17,3020,8,15897
87426,사우스포,안톤 후쿠아,씨네그루(주)다우기술,2015-12-03,미국,드라마,15세이상관람가,상업영화,일반영화,124분 12초,제이크 질렌할,레이첼 맥아담스,포레스트 휘테커,12,69,13857,12,10637
87301,갤로우즈,"트래비스 클러프,크리스 로핑",워너브러더스 코리아(주),2015-09-03,미국,공포(호러),15세이상관람가,상업영화,일반영화,80분 43초,캐시디 지포드,파이퍼 브라운,리즈 미슬러,3,6,1476,9,10524
86528,허큘리스,브렛 래트너,워너브러더스 코리아(주),2014-08-06,미국,액션,15세이상관람가,상업영화,일반영화,98분 0초,드웨인 존슨,존 허트,이안 맥쉐인,1,3,606,8,11709
85200,빅 아이즈,팀 버튼,판씨네마(주),2015-01-28,미국,드라마,12세이상관람가,다양성영화,예술영화,105분 36초,에이미 아담스,크리스토프 왈츠,NA,8,12,2443,1,8225
83334,와일드,장 마크 발레,이십세기폭스코리아(주),2015-01-22,미국,드라마,청소년관람불가,다양성영화,예술영화,115분 28초,리즈 위더스푼,가비 호프만,로라 던,2,5,875,1,2452
83258,지랄발광 17세,켈리 프레몬,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017-06-28,미국,코미디,15세이상관람가,다양성영화,예술영화,105분 7초,헤일리 스테인펠드,우디 해럴슨,카이라 세드윅,4,11,1916,6,6369
82995,뷰티풀 크리처스,리차드 라그라브네스,롯데쇼핑㈜롯데엔터테인먼트,2013-04-18,미국,스릴러,15세이상관람가,상업영화,일반영화,123분 27초,앨리스 앤글레르트,비올라 데이비스,엠마 톰슨,3,3,612,4,9230
82779,더 이퀄라이저,안톤 후쿠아,유니버설픽쳐스인터내셔널 코리아(유),2015-01-28,미국,액션,청소년관람불가,상업영화,일반영화,131분 51초,덴젤 워싱턴,클로이 모레츠,마튼 초카스,19,83,8393,1,8629
82571,씬 시티: 다크히어로의 부활,"프랭크 밀러,로버트 로드리게즈",메가박스중앙(주)플러스엠,2014-09-11,미국,액션,청소년관람불가,상업영화,일반영화,102분 0초,조셉 고든 레빗,에바 그린,제시카 알바,2,4,611,9,14537
82177,파도가 지나간 자리,데릭 시엔프랜스,CGV아트하우스,2017-03-08,미국,드라마,15세이상관람가,다양성영화,예술영화,132분 30초,마이클 패스벤더,알리시아 비칸데르,레이첼 와이즈,4,14,1489,3,3677
80197,프렌즈 위드 베네핏,윌 글럭,한국소니픽쳐스릴리징브에나비스타영화㈜,2011-10-27,미국,코미디,청소년관람불가,상업영화,일반영화,109분 0초,저스틴 팀버레이크,밀라 쿠니스,NA,31,53,10680,10,8016
79812,로스트 인 더스트,데이빗 맥킨지,메가박스중앙(주)플러스엠,2016-11-03,미국,범죄,15세이상관람가,상업영화,일반영화,101분 49초,크리스 파인,벤 포스터,제프 브리지스,17,19,1424,11,8741
79701,오 마이 그랜파,댄 마저,판씨네마(주),2016-03-17,미국,코미디,청소년관람불가,상업영화,일반영화,99분 15초,로버트 드니로,잭 에프런,NA,25,38,2257,3,10818
79179,페이스 오브 러브,아리 포신,(주)영화사 빅,2014-04-16,미국,드라마,15세이상관람가,다양성영화,예술영화,92분 3초,아네트 베닝,에드 해리스,로빈 윌리엄스,14,48,6061,4,4974
78336,세인트 빈센트,데오도르 멜피,(주)영화사 빅,2015-03-05,미국,코미디,12세이상관람가,다양성영화,예술영화,101분 38초,빌 머레이,나오미 왓츠,멜리사 맥카시,61,115,9987,3,7448
78070,모데카이,데이빗 코엡,(주)나이너스엔터테인먼트,2015-02-18,미국,액션,15세이상관람가,상업영화,일반영화,106분 35초,조니 뎁,기네스 팰트로우,이완 맥그리거,8,13,2334,2,16726
78049,엑스 마키나,알렉스 가랜드,유니버설픽쳐스인터내셔널 코리아(유),2015-01-21,미국,SF,청소년관람불가,상업영화,일반영화,108분 0초,도널 글리슨,알리시아 비칸데르,오스카 아이삭,2,2,341,1,8662
77341,아더 우먼,닉 카사베츠,이십세기폭스코리아(주),2014-11-13,미국,코미디,15세이상관람가,상업영화,일반영화,109분 4초,카메론 디아즈,레슬리 만,케이트 업튼,17,25,3910,11,13185
77308,매직 인 더 문라이트,우디 앨런,(주)인벤트스톤,2014-08-20,미국,코미디,12세이상관람가,다양성영화,예술영화,97분 19초,콜린 퍼스,엠마 스톤,NA,28,67,5795,8,7317
76343,러덜리스,윌리엄 H. 머시,그린나래미디어(주),2015-07-09,미국,코미디,12세이상관람가,다양성영화,예술영화,105분 1초,빌리 크루덥,안톤 옐친,셀레나 고메즈,6,30,3471,7,4315
75657,오두막,스튜어트 하젤딘,판씨네마(주),2017-04-20,미국,드라마,12세이상관람가,다양성영화,예술영화,132분 9초,샘 워싱턴,옥타비아 스펜서,라다 미첼,2,4,232,4,6150
75598,피치 퍼펙트: 언프리티 걸즈,엘리자베스 뱅크스,유니버설픽쳐스인터내셔널 코리아(유),2015-05-28,미국,코미디,15세이상관람가,상업영화,일반영화,114분 32초,안나 켄드릭,헤일리 스테인펠드,레벨 윌슨,17,51,4346,5,8485
74044,피라냐 3DD,존 걸레거,롯데쇼핑㈜롯데엔터테인먼트,2012-08-01,미국,공포(호러),청소년관람불가,상업영화,일반영화,83분 0초,다니엘 파나베이커,빙 라메스,데이빗 핫셀호프,1,2,532,8,11698
73582,베니싱,브래드 앤더슨,(주)넥스트엔터테인먼트월드(NEW),2011-03-31,미국,미스터리,12세이상관람가,상업영화,일반영화,91분 0초,존 레귀자모,헤이든 크리스텐슨,탠디 뉴튼,6,11,2744,3,6661
73549,위자,스틸즈 화이트,유니버설픽쳐스인터내셔널 코리아(유),2015-04-16,미국,미스터리,15세이상관람가,상업영화,일반영화,89분 24초,올리비아 쿡,더글라스 스미스,NA,1,3,340,4,9069
72495,파워레인져스: 더 비기닝,딘 이스라엘리트,(주)넥스트엔터테인먼트월드(NEW),2017-04-20,미국,액션,12세이상관람가,상업영화,일반영화,124분 4초,데이커 몽고메리,나오미 스콧,RJ 사일러,3,5,1345,4,10413
72071,언더월드: 블러드 워,안나 포에스터,유니버설픽쳐스인터내셔널 코리아(유),2016-11-30,미국,액션,15세이상관람가,상업영화,일반영화,91분 23초,케이트 베킨세일,테오 제임스,찰스 댄스,1,1,126,11,15394
71506,프란시스 하,노아 바움백,그린나래미디어(주),2014-07-17,미국,코미디,15세이상관람가,다양성영화,예술영화,85분 45초,그레타 거윅,믹키 섬너,그레이스 검머,4,16,2761,7,3205
71483,모뉴먼츠 맨: 세기의 작전,조지 클루니,이십세기폭스코리아(주),2014-02-27,미국,액션,12세이상관람가,상업영화,일반영화,118분 13초,맷 데이먼,케이트 블란쳇,조지 클루니,1,1,326,2,11024
71362,더 서클,제임스 폰솔트,씨네그루(주)키다리이엔티,2017-06-22,미국,드라마,12세이상관람가,다양성영화,예술영화,109분 8초,엠마 왓슨,톰 행크스,NA,3,6,1030,6,10401
70506,돈비 어프레이드 : 어둠 속의 속삭임,트로이 닉시,(주)화앤담이엔티,2011-08-25,미국,공포(호러),15세이상관람가,상업영화,일반영화,99분 0초,케이티 홈즈,가이 피어스,NA,15,22,4385,8,8589
70053,미트 페어런츠 3,폴 웨이츠,씨제이이앤엠(주),2011-03-31,미국,코미디,15세이상관람가,상업영화,일반영화,98분 0초,더스틴 호프만,오웬 윌슨,벤 스틸러,6,11,2138,3,7196
69786,인보카머스,스콧 데릭슨,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014-08-21,미국,공포(호러),청소년관람불가,상업영화,일반영화,118분 19초,에릭 바나,에드가 라미레즈,올리비아 문,5,9,1668,8,11511
69529,어카운턴트,개빈 오코너,워너브러더스 코리아(주),2016-10-13,미국,액션,15세이상관람가,상업영화,일반영화,127분 44초,벤 애플렉,안나 켄드릭,J.K. 시몬스,1,2,428,10,9069
