"y","title","director","dist","date","genre","grade","type2","type3","time","main1","main2","main3","b_screen","b_play","b_count","month","first_count","actor","main1_to_m","main1_to_s","main2_to_m","main2_to_s","main3_to_m","main3_to_s","dist_factor2","dist_factor1","dir_to_m","dir_to_s"
108344,"레드 스패로","프란시스 로렌스","이십세기폭스코리아(주)",2018-02-28,"스릴러","청소년관람불가","상업영화","일반영화","140분 3초","제니퍼 로렌스","조엘 에저튼","마티아스 쇼에나에츠",1,2,420,2,17633,"제니퍼 로렌스,조엘 에저튼,마티아스 쇼에나에츠",552092.545454545,-0.102785641642991,422757.5,-0.22456698145868,108344,-0.5206174227878,1,0,696153.333333333,0.0436125949607408
1399771,"벤허","티무르 베크맘베토브","롯데쇼핑㈜롯데엔터테인먼트",2016-09-14,"어드벤처","12세이상관람가","상업영화","일반영화","123분 9초","잭 휴스턴","토비 켑벨","모건 프리먼",380,1005,20387,9,110492,"잭 휴스턴,토비 켑벨,모건 프리먼",1399771,0.695384858584793,807360,0.13757312976836,931340.428571429,0.254312584641465,0,1,872323.5,0.193174250175848
30525,"쿠보와 전설의 악기","트래비스 나이트","유니버설픽쳐스인터내셔널 코리아(유)",2016-10-26,"애니메이션","전체관람가","상업영화","일반영화","102분 4초","샤를리즈 테론","랄프 파인즈","루니 마라",3,5,924,10,906,"샤를리즈 테론,랄프 파인즈,루니 마라",1105832.5,0.418613591929196,317644.666666667,-0.323540787283454,124203.5,-0.505684183679877,0,0,30525,-0.521480105892352
2836774,"호빗: 다섯 군대 전투","피터 잭슨","워너브러더스 코리아(주)",2014-12-17,"어드벤처","12세이상관람가","상업영화","일반영화","144분 17초","마틴 프리먼","이안 맥켈런","리차드 아미티지",8,11,2295,12,188655,"마틴 프리먼,이안 맥켈런,리차드 아미티지",2646170.33333333,1.86898927667007,2827883.5,2.04008963714116,2578086.33333333,1.80488166599988,1,0,2646170.33333333,1.69910157891241
7074867,"어벤져스","조스 웨던","한국소니픽쳐스릴리징브에나비스타영화㈜",2012-04-26,"액션","12세이상관람가","상업영화","일반영화","142분 0초","로버트 다우니 주니어","스칼렛 요한슨","크리스 헴스워스",653,1463,79954,4,214105,"로버트 다우니 주니어,스칼렛 요한슨,크리스 헴스워스",7992541.42857143,6.90311001975041,2284123.75,1.52808772257798,2886339,2.09513109233668,1,0,8784683,6.91046132475795
22466,"피아니스트 세이모어의 뉴욕 소네트","에단 호크","(주)영화사 진진",2016-04-07,"다큐멘터리","전체관람가","다양성영화","예술영화","81분 6초",NA,NA,NA,1,3,359,4,166,"NA,NA,NA",537521.436447205,-0.116505737161401,455489.605488683,-0.193746567336652,349853.150202045,-0.293213413410542,0,0,22466,-0.528321885077696
266389,"백 투 더 비기닝","딘 이스라엘리트","롯데쇼핑㈜롯데엔터테인먼트",2015-02-26,"SF","15세이상관람가","상업영화","일반영화","106분 3초","조니 웨스턴","소피아 블랙 디엘리아","샘 러너",321,858,21421,2,36522,"조니 웨스턴,소피아 블랙 디엘리아,샘 러너",266389,-0.371802909416521,266389,-0.371802909416521,266389,-0.371802909416521,0,1,169442,-0.403544947797005
1402816,"위대한 쇼맨","마이클 그레이시","이십세기폭스코리아(주)",2017-12-20,"드라마","12세이상관람가","상업영화","일반영화","104분 9초","휴 잭맨","잭 에프런","미쉘 윌리엄스",5,15,3583,12,40995,"휴 잭맨,잭 에프런,미쉘 윌리엄스",1965008.875,1.22761048614113,575751,-0.0805089394360354,346264,-0.296592942283546,1,0,1402816,0.64354185713465
98866,"타운","벤 애플렉","워너브러더스 코리아(주)",2011-01-27,"드라마","청소년관람불가","상업영화","일반영화","124분 0초","레베카 홀","제레미 레너","벤 애플렉",1,1,389,1,7659,"레베카 홀,제레미 레너,벤 애플렉",307026,-0.333539279565094,1359117.33333333,0.657105535469489,644196,-0.0160614126702583,1,0,98866,-0.463461241106947
73582,"베니싱","브래드 앤더슨","(주)넥스트엔터테인먼트월드(NEW)",2011-03-31,"미스터리","12세이상관람가","상업영화","일반영화","91분 0초","존 레귀자모","헤이든 크리스텐슨","탠디 뉴튼",6,11,2744,3,6661,"존 레귀자모,헤이든 크리스텐슨,탠디 뉴튼",758470.666666667,0.0915391372406227,73582,-0.553349177122404,73582,-0.553349177122404,0,1,81267.5,-0.478401686694895
11939,"래빗 홀","존 카메론 밋첼","프리비젼엔터테인먼트",2011-12-22,"드라마","15세이상관람가","다양성영화","예술영화","91분 0초","니콜 키드먼","아론 에크하트",NA,2,8,987,12,349,"니콜 키드먼,아론 에크하트,NA",28499.3333333333,-0.595798828180518,337520.6,-0.304825691286744,351140.862698486,-0.292000908690241,0,0,11939,-0.537258900772462
3317196,"데드풀","팀 밀러","이십세기폭스코리아(주)",2016-02-17,"액션","청소년관람불가","상업영화","일반영화","107분 59초","라이언 레놀즈","모레나 바카린","에드 스크레인",827,3076,186267,2,252018,"라이언 레놀즈,모레나 바카린,에드 스크레인",1703252.83333333,0.981142088136654,3317196,2.50082424800506,3317196,2.50082424800506,1,0,3317196,2.26877640693468
11662,"썸니아","마이크 플래너건","(주)박수엔터테인먼트",2016-05-25,"판타지","15세이상관람가","다양성영화","예술영화","96분 34초","케이트 보스워스","토마스 제인","제이콥 트렘블레이",2,4,644,5,1234,"케이트 보스워스,토마스 제인,제이콥 트렘블레이",11662,-0.611652791080135,11662,-0.611652791080135,11662,-0.611652791080135,0,0,207675.666666667,-0.371086044114244
14696,"쇼를 사랑한 남자","스티븐 소더버그","(주)티캐스트콘텐츠허브",2013-10-09,"드라마","청소년관람불가","다양성영화","예술영화","118분 29초","마이클 더글라스","맷 데이먼","스콧 바큘라",2,3,710,10,719,"마이클 더글라스,맷 데이먼,스콧 바큘라",1007918.33333333,0.326418020638397,921599.181818182,0.245140267293786,14696,-0.608795989323873,0,0,32350.5,-0.519930327023653
105340,"니드 포 스피드","스캇 워프","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)",2014-04-16,"액션","15세이상관람가","상업영화","일반영화","130분 33초","아론 폴","도미닉 쿠퍼","이모겐 푸츠",3,4,1129,4,9263,"아론 폴,도미닉 쿠퍼,이모겐 푸츠",82022,-0.545402108294832,225108,-0.410672926984174,105340,-0.523445976669083,1,0,105340,-0.457965065595604
356976,"클로버필드 10번지","댄 트라첸버그","롯데쇼핑㈜롯데엔터테인먼트",2016-04-07,"미스터리","15세이상관람가","상업영화","일반영화","103분 28초","메리 엘리자베스 윈스티드","존 굿맨","존 갤러거 주니어",497,1489,20421,4,33023,"메리 엘리자베스 윈스티드,존 굿맨,존 갤러거 주니어",615290.333333333,-0.0432788679435818,352987.75,-0.290261887303761,356976,-0.286506567724192,0,1,356976,-0.244335837765455
66075,"다크 플레이스","질스 파겟-브레너","(주)스톰픽쳐스코리아,주식회사 우리네트웍스",2015-07-15,"드라마","청소년관람불가","상업영화","일반영화","113분 0초","샤를리즈 테론","니콜라스 홀트","클로이 모레츠",2,3,746,7,8603,"샤를리즈 테론,니콜라스 홀트,클로이 모레츠",1105832.5,0.418613591929196,1233391.75,0.538722850145244,55550.25,-0.570327797777803,0,0,66075,-0.49129953137455
16555,"오드토머스","스티븐 소머즈","(주)영화사 빅",2014-08-27,"액션","15세이상관람가","상업영화","일반영화","95분 51초","안톤 옐친","윌렘 데포","스티븐 소머즈",3,6,1076,8,4769,"안톤 옐친,윌렘 데포,스티븐 소머즈",34582.6666666667,-0.590070786865226,467228.6,-0.182693179025288,16555,-0.607045562670975,0,0,16555,-0.533340095372344
837426,"존 카터: 바숨 전쟁의 서막","앤드류 스탠튼","한국소니픽쳐스릴리징브에나비스타영화㈜",2012-03-08,"SF","12세이상관람가","상업영화","일반영화","132분 0초","테일러 키치","린 콜린스","윌렘 데포",15,28,3581,3,41747,"테일러 키치,린 콜린스,윌렘 데포",1539556.5,0.827006302849787,837426,0.165883150072836,467228.6,-0.182693179025288,1,0,837426,0.163547622911853
69529,"어카운턴트","개빈 오코너","워너브러더스 코리아(주)",2016-10-13,"액션","15세이상관람가","상업영화","일반영화","127분 44초","벤 애플렉","안나 켄드릭","J.K. 시몬스",1,2,428,10,9069,"벤 애플렉,안나 켄드릭,J.K. 시몬스",644196,-0.0160614126702583,156426.8,-0.475342858685623,469690.25,-0.180375299643843,1,0,45115.5,-0.509093335920425
5399070,"블랙 팬서","라이언 쿠글러","월트디즈니컴퍼니코리아 유한책임회사",2018-02-14,"액션","12세이상관람가","상업영화","일반영화","134분 22초","채드윅 보스만","마이클 B. 조던","루피타 뇽오",6,11,3023,2,630461,"채드윅 보스만,마이클 B. 조던,루피타 뇽오",5399070,4.4611081305089,5399070,4.4611081305089,5399070,4.4611081305089,1,0,5399070,4.03620688214357
18061,"비비안 마이어를 찾아서","존 말루프,찰리 시스켈","오드",2015-04-30,"다큐멘터리","전체관람가","다양성영화","예술영화","83분 55초",NA,NA,NA,9,32,1635,4,819,"NA,NA,NA",541691.22765036,-0.112579479141487,459831.430274661,-0.189658323212076,354448.102443445,-0.288886825528811,0,0,18061,-0.532061559641716
44677,"호두까기인형 3D","안드레이 콘찰로프스키","(주)나이너스엔터테인먼트",2013-01-03,"가족","전체관람가","상업영화","일반영화","96분 0초","엘르 패닝","존 터투로","네이단 레인",6,34,2498,1,5390,"엘르 패닝,존 터투로,네이단 레인",58376.25,-0.567666847954732,37408.5,-0.587409993974794,44677,-0.580566004665172,0,0,44677,-0.50946560545421
69047,"하이힐을 신고 달리는 여자","더글라스 맥그래스","필라멘트픽쳐스",2012-02-02,"코미디","15세이상관람가","상업영화","일반영화","90분 0초","사라 제시카 파커","피어스 브로스넌","그렉 키니어",5,19,3290,2,6303,"사라 제시카 파커,피어스 브로스넌,그렉 키니어",53297,-0.572449448587723,160745.5,-0.471276388763155,69047,-0.557619314223475,0,0,69047,-0.488776418365635
34625,"음모자","로버트 레드포드","판씨네마(주)",2011-06-30,"드라마","12세이상관람가","다양성영화","예술영화","123분 0초","로빈 라이트","노먼 리더스","케빈 클라인",1,4,236,6,2049,"로빈 라이트,노먼 리더스,케빈 클라인",34625,-0.590030925974977,34625,-0.590030925974977,25246,-0.598862153289408,0,0,34625,-0.51799936452743
46735,"크림슨 피크","길예르모 델 토로","유니버설픽쳐스인터내셔널 코리아(유)",2015-11-25,"판타지","청소년관람불가","상업영화","일반영화","118분 39초","톰 히들스턴","제시카 차스테인","미아 와시코브스카",1,2,392,11,6117,"톰 히들스턴,제시카 차스테인,미아 와시코브스카",866334,0.193102802403103,1024794.6,0.342308643002432,279968.5,-0.359016508807041,0,0,1292924.5,0.550248225499682
2080154,"장화신은 고양이","크리스 밀러","씨제이이앤엠(주)",2012-01-12,"애니메이션","전체관람가","상업영화","일반영화","90분 0초","안토니오 반데라스","셀마 헤이엑","자크 갈리피아나키스",432,2211,36284,1,79382,"안토니오 반데라스,셀마 헤이엑,자크 갈리피아나키스",614869.25,-0.0436753582554472,2080154,1.33603065599117,2080154,1.33603065599117,0,1,2080154,1.21857561192338
13520,"피치 퍼펙트","제이슨 무어","유니버설픽쳐스인터내셔널 코리아(유)",2013-03-28,"코미디","15세이상관람가","상업영화","일반영화","112분 0초","안나 켄드릭","스카이라 애스틴","브리타니 스노우",3,7,1258,3,1643,"안나 켄드릭,스카이라 애스틴,브리타니 스노우",156426.8,-0.475342858685623,13520,-0.60990330602307,13520,-0.60990330602307,0,0,13520,-0.535916692943695
1373873,"폼페이: 최후의 날","폴 W.S. 앤더슨","롯데쇼핑㈜롯데엔터테인먼트",2014-02-20,"액션","15세이상관람가","상업영화","일반영화","104분 20초","킷 해링턴","에밀리 브라우닝","키퍼 서덜랜드",9,12,2529,2,76924,"킷 해링턴,에밀리 브라우닝,키퍼 서덜랜드",1373873,0.670999409710805,765239.5,0.0979126424991965,1373873,0.670999409710805,0,1,1069566,0.360625501071141
925108,"슈퍼배드 2","크리스 리노드,피에르 꼬팽","유니버설픽쳐스인터내셔널 코리아(유)",2013-09-12,"애니메이션","전체관람가","상업영화","일반영화","98분 16초","알 파치노","스티브 카렐","미란다 코스그로브",297,2480,165333,9,6262,"알 파치노,스티브 카렐,미란다 코스그로브",490811.5,-0.160487618663469,815908.333333333,0.145622204811136,925108,0.248444155871315,0,0,925108,0.237986248365298
527077,"러브 & 드럭스","에드워드 즈윅","이십세기폭스코리아(주)",2011-01-13,"멜로/로맨스","청소년관람불가","상업영화","일반영화","112분 0초","앤 해서웨이",NA,NA,6,15,245,1,34207,"앤 해서웨이,NA,NA",3919421,3.06787679832313,681829.662976423,0.0193742875557232,589388.784581081,-0.0676676583079005,1,0,386617.666666667,-0.219171209645478
24579,"환상의 그대","우디 알렌","(주)티캐스트",2011-01-27,"멜로/로맨스","청소년관람불가","다양성영화","예술영화","98분 0초","조슈 브롤린","안소니 홉킨스","안토니오 반데라스",1,8,1544,1,711,"조슈 브롤린,안소니 홉킨스,안토니오 반데라스",1950989.875,1.2144102541632,24579,-0.599490197709786,614869.25,-0.0436753582554472,0,0,185540,-0.389878368652488
2084457,"논스톱","자움 콜렛 세라","(주)넥스트엔터테인먼트월드(NEW)",2014-02-27,"액션","15세이상관람가","상업영화","일반영화","106분 2초","리암 니슨","줄리안 무어","미쉘 독커리",24,36,3266,2,115832,"리암 니슨,줄리안 무어,미쉘 독커리",989311.4,0.308897809753321,395588.666666667,-0.250149041703328,2084457,1.34008234285907,0,1,1186995.5,0.460318603049715
40766,"세인트 클라우드","버 스티어스","유니버설픽쳐스인터내셔널 코리아(유)",2011-01-13,"멜로/로맨스","12세이상관람가","상업영화","일반영화","99분 0초","잭 애프론",NA,NA,4,10,49,1,5048,"잭 애프론,NA,NA",40766,-0.584248585966669,487950.231223977,-0.163181777419066,384206.223467767,-0.260866702784794,0,0,40766,-0.512785893131823
4313871,"엑스맨: 데이즈 오브 퓨처 패스트","브라이언 싱어","이십세기폭스코리아(주)",2014-05-22,"액션","12세이상관람가","상업영화","일반영화","134분 23초","휴 잭맨","제임스 맥어보이","마이클 패스벤더",720,1738,91295,5,213000,"휴 잭맨,제임스 맥어보이,마이클 패스벤더",1965008.875,1.22761048614113,1863661.5,1.13218222019104,1456704.625,0.748993322622491,1,0,2736281,1.77560204839715
157972,"더 자이언트","프라파스 콜사라논","(주)마인스 엔터테인먼트",2013-02-21,"애니메이션","전체관람가","상업영화","일반영화","90분 0초","김준현","정범균","김지민",12,20,3792,2,10459,"김준현,정범균,김지민",157972,-0.473887904805012,157972,-0.473887904805012,157972,-0.473887904805012,0,0,157972,-0.413282534005703
23061,"로건 럭키","스티븐 소더버그","(주)스톰픽쳐스코리아",2018-03-14,"코미디","12세이상관람가","다양성영화","예술영화","118분 56초","채닝 테이텀","다니엘 크레이그","아담 드라이버",2,6,852,3,3238,"채닝 테이텀,다니엘 크레이그,아담 드라이버",235781.4,-0.40062289802396,947698.333333333,0.269715119596172,359129.666666667,-0.28447868416594,0,0,32350.5,-0.519930327023653
