y,title,director,dist,date,country,genre,grade,type2,type3,time,main1,main2,main3,b_screen,b_play,b_count,month,first_count
140616,화장,임권택,(주)리틀빅픽쳐스,2015-04-09,한국,드라마,청소년관람불가,다양성영화,예술영화,93분 38초,안성기,김규리,김호정,8,30,6067,4,13888
135478,극장판 꼬마버스 타요의 에이스 구출작전,류정우,(주)아이코닉스,2016-01-21,한국,애니메이션,전체관람가,상업영화,일반영화,48분 19초,김동열,김영석,김영익,5,10,2039,1,6768
134827,로마의 휴일,이덕희,메가박스중앙(주)플러스엠,2017-08-30,한국,코미디,15세이상관람가,상업영화,일반영화,107분 50초,임창정,공형진,정상훈,12,45,11008,8,24402
133553,나의 절친 악당들,임상수,이십세기폭스코리아(주),2015-06-25,한국,범죄,청소년관람불가,상업영화,일반영화,109분 36초,류승범,고준희,류현경,17,27,3776,6,26887
131896,오늘,이정향,롯데쇼핑㈜롯데엔터테인먼트,2011-10-27,한국,드라마,15세이상관람가,상업영화,일반영화,119분 0초,송혜교,남지현,송창의,7,32,6313,10,6296
129950,자백,최승호,(주)엣나인필름,2016-10-13,한국,다큐멘터리,15세이상관람가,다양성영화,예술영화,106분 24초,최승호,김용진,김재환,7,93,19662,10,7812
129732,맨홀,신재영,롯데쇼핑㈜롯데엔터테인먼트,2014-10-08,한국,공포(호러),청소년관람불가,상업영화,일반영화,100분 23초,정경호,정유미,김새론,11,17,3931,10,26180
126443,눈길,이나정,"(주)엣나인필름,CGV아트하우스",2017-03-01,한국,드라마,15세이상관람가,다양성영화,예술영화,121분 36초,김영옥,김향기,김새론,5,29,3729,3,37284
125402,저수지 게임,최진성,(주)스마일이엔티,2017-09-07,한국,다큐멘터리,15세이상관람가,다양성영화,"예술,독립 영화",100분 15초,주진우,김보람,김민주,16,23,4317,9,8196
124601,시간위의 집,임대웅,"(주)리틀빅픽쳐스,(주)페퍼민트앤컴퍼니",2017-04-05,한국,미스터리,15세이상관람가,상업영화,일반영화,99분 46초,김윤진,옥택연,조재윤,35,77,6086,4,15518
123036,"서서평, 천천히 평온하게","홍주연,홍현정",커넥트픽쳐스(주),2017-04-26,한국,다큐멘터리,전체관람가,다양성영화,예술영화,78분 43초,윤안나,안은새,강다연,3,19,3386,4,3034
120802,퇴마: 무녀굴,김휘,씨네그루(주)다우기술,2015-08-20,한국,공포(호러),15세이상관람가,상업영화,일반영화,105분 32초,김성균,유선,천호진,8,20,4043,8,21790
119964,죽여주는 여자,이재용,CGV아트하우스,2016-10-06,한국,드라마,청소년관람불가,다양성영화,예술영화,110분 57초,윤여정,전무송,윤계상,3,19,1821,10,9685
116851,여교사,김태용,필라멘트픽쳐스,2017-01-04,한국,드라마,청소년관람불가,다양성영화,예술영화,96분 12초,김하늘,유인영,이원근,27,38,3438,1,19575
115704,최강전사 미니특공대: 영웅의 탄생,이영준,(주)삼지애니메이션,2016-02-04,한국,애니메이션,전체관람가,상업영화,일반영화,68분 24초,엄상현,양정화,전태열,6,13,2288,2,2955
111927,배우는 배우다,신연식,(주)넥스트엔터테인먼트월드(NEW),2013-10-24,한국,드라마,청소년관람불가,상업영화,일반영화,97분 56초,이준,서영희,강신효,5,8,2418,10,19832
109019,히트,이성한,(주)넥스트엔터테인먼트월드(NEW),2011-10-13,한국,드라마,15세이상관람가,상업영화,일반영화,102분 0초,박성웅,한재석,정성화,12,22,4661,10,3691
106511,도희야,정주리,CGV아트하우스,2014-05-22,한국,드라마,청소년관람불가,다양성영화,예술영화,119분 3초,배두나,김새론,송새벽,5,16,3014,5,13512
104736,5백만불의 사나이,김익로,씨제이이앤엠(주),2012-07-19,한국,코미디,15세이상관람가,상업영화,일반영화,107분 0초,박진영,조성하,민효린,2,4,500,7,15351
103054,더 테이블,김종관,(주)엣나인필름,2017-08-24,한국,드라마,12세이상관람가,다양성영화,"예술,독립 영화",70분 17초,정유미,한예리,정은채,21,33,3434,8,6504
102170,루시드 드림,김준성,(주)넥스트엔터테인먼트월드(NEW),2017-02-22,한국,SF,15세이상관람가,상업영화,일반영화,101분 0초,고수,설경구,박유천,14,39,6135,2,26333
101173,게이트,신재호,(주)제이앤씨미디어그룹,2018-02-28,한국,범죄,15세이상관람가,상업영화,일반영화,91분 54초,정려원,임창정,정상훈,5,9,1890,2,13723
100543,돌연변이,권오광,필라멘트픽쳐스,2015-10-22,한국,드라마,12세이상관람가,상업영화,일반영화,93분 28초,이광수,이천희,박보영,8,26,4742,10,10379
99958,미니특공대X,이영준,(주)삼지애니메이션,2018-03-22,한국,애니메이션,전체관람가,상업영화,일반영화,67분 36초,엄상현,전태열,이소영,3,8,1373,3,1735
98231,김광석,이상호,(주)비엠컬쳐스,2017-08-30,한국,다큐멘터리,15세이상관람가,다양성영화,"예술,독립 영화",81분 52초,김광석,이상호,신종민,5,40,8979,8,2913
97555,인류멸망 보고서,김지운,"롯데쇼핑㈜롯데엔터테인먼트,타임스토리그룹(주)",2012-04-11,한국,SF,15세이상관람가,상업영화,일반영화,120분 0초,류승범,김강우,송새벽,5,9,2087,4,34502
97005,슈퍼 빼꼼: 스파이 대작전,임아론,메가박스중앙(주)플러스엠,2017-05-03,한국,애니메이션,전체관람가,상업영화,일반영화,76분 30초,김태균,최정현,최낙윤,5,26,3632,5,20063
96079,577 프로젝트,이근우,필라멘트픽쳐스,2012-08-30,한국,코미디,15세이상관람가,상업영화,일반영화,99분 0초,하정우,공효진,김성균,7,17,3467,8,10672
96077,기생령,고석진,롯데쇼핑㈜롯데엔터테인먼트,2011-08-05,한국,공포(호러),청소년관람불가,상업영화,일반영화,78분 0초,한은정,효민,이형석,67,212,2069,8,7368
95542,걷기왕,백승화,CGV아트하우스,2016-10-20,한국,드라마,12세이상관람가,상업영화,일반영화,92분 35초,심은경,박주희,김새벽,366,905,10913,10,9130
95415,무서운 이야기 3 : 화성에서 온 소녀,"백승빈,김선,김곡,민규동",롯데쇼핑㈜롯데엔터테인먼트,2016-06-01,한국,공포(호러),15세이상관람가,상업영화,일반영화,93분 49초,임슬옹,경수진,박정민,3,9,2389,6,11958
94767,일사각오,"권혁만,고문안",파이오니아21,2016-03-17,한국,드라마,12세이상관람가,상업영화,일반영화,115분 23초,이지형,설지윤,서광재,2,5,978,3,3528
92404,철가방 우수氏,윤학렬,씨제이이앤엠(주),2012-11-22,한국,드라마,12세이상관람가,다양성영화,예술영화,105분 0초,최수종,이수나,기주봉,14,60,10978,11,4980
89526,완벽한 파트너,박헌수,타임스토리그룹(주),2011-11-17,한국,코미디,청소년관람불가,다양성영화,예술영화,120분 0초,김영호,김혜선,김산호,10,25,3283,11,8261
88199,살인자,이기욱,(주)영화사 빅,2014-01-15,한국,스릴러,청소년관람불가,다양성영화,예술영화,75분 52초,마동석,안도규,김현수,3,4,1028,1,12131
86843,여중생A,이경섭,롯데컬처웍스(주)롯데엔터테인먼트,2018-06-20,한국,드라마,12세이상관람가,상업영화,일반영화,114분 9초,김환희,김준면,이종혁,18,34,5877,6,11085
86293,슈퍼 프렌즈,"이경호,이원재",씨네그루(주)키다리이엔티,2016-08-10,한국,애니메이션,전체관람가,다양성영화,예술영화,82분 0초,변현우,김지혜,박조호,23,63,8748,8,7403
82148,다이노X 탐험대,이동희,(주)이수C&E,2016-05-04,한국,애니메이션,전체관람가,다양성영화,예술영화,71분 10초,정준하,하동훈,다이노X 탐험대,2,4,938,5,3940
80989,터널 3D,박규택,(주)박수엔터테인먼트,2014-08-20,한국,공포(호러),15세이상관람가,상업영화,일반영화,86분 15초,정유미,연우진,송재림,6,17,3571,8,19255
80754,최악의 하루,김종관,CGV아트하우스,2016-08-25,한국,멜로/로맨스,15세이상관람가,다양성영화,"예술,독립 영화",93분 15초,한예리,이와세 료,권율,7,23,2649,8,6309
80614,지금은맞고그때는틀리다,홍상수,"(주)영화제작전원사 ,(주)넥스트엔터테인먼트월드(NEW)",2015-09-24,한국,드라마,청소년관람불가,다양성영화,"예술,독립 영화",120분 52초,정재영,김민희,윤여정,17,19,2458,9,3525
77621,쓰리 썸머 나잇,김상진,"(주)리틀빅픽쳐스,(주)인벤트스톤",2015-07-15,한국,코미디,청소년관람불가,상업영화,일반영화,106분 29초,김동욱,임원희,손호준,8,16,3243,7,12378
76321,엽기적인 그녀 2,조근식,(주)리틀빅픽쳐스,2016-05-12,한국,멜로/로맨스,15세이상관람가,상업영화,일반영화,99분 24초,차태현,빅토리아,배성우,4,17,2408,5,15373
74765,회초리,박광우,롯데쇼핑㈜롯데엔터테인먼트,2011-05-19,한국,드라마,12세이상관람가,상업영화,일반영화,104분 0초,안내상,진지희,윤주상,33,85,16091,5,3834
73729,로맨틱 헤븐,장진,(주)시네마서비스,2011-03-24,한국,드라마,12세이상관람가,상업영화,일반영화,117분 0초,김수로,김동욱,김지원,4,7,1618,3,8036
73298,두 개의 문,"김일란,홍지유",(주)시네마달,2012-06-21,한국,다큐멘터리,15세이상관람가,다양성영화,"예술,독립 영화",101분 0초,정태현,이종걸,김일란,2,13,1020,6,1079
71330,정글히어로,"박태동,마우리시오 드 라 오르타",씨제이이앤엠(주),2014-10-02,한국,애니메이션,전체관람가,상업영화,일반영화,81분 33초,심규혁,조성목,김현지,2,4,717,10,2181
69303,번개맨,조근현,씨네그루(주)키다리이엔티,2016-02-11,한국,판타지,전체관람가,상업영화,일반영화,72분 1초,정현진,루나,이창훈,5,16,3071,2,5192
68770,우리 선희,홍상수,"(주)영화제작전원사 ,(주)영화사 조제",2013-09-12,한국,드라마,청소년관람불가,다양성영화,"예술,독립 영화",88분 14초,정유미,이선균,김상중,2,5,894,9,2129
68312,닥터,"김성홍,김유정,배현지",(주)마인스 엔터테인먼트,2013-06-20,한국,스릴러,청소년관람불가,상업영화,일반영화,97분 30초,김창완,배소은,하은설,6,15,3810,6,8963
67001,Mr.아이돌,라희찬,"롯데쇼핑㈜롯데엔터테인먼트,(주)시너지하우스 (시너지)",2011-11-03,한국,드라마,12세이상관람가,상업영화,일반영화,114분 0초,김수로,박예진,지현우,27,56,10020,11,5886
